query_date,query_route_no,query_route_id,opr_ymd,ride_ctpv_cd,goff_ctpv_cd,clcln_bzmn_id,vr_card_no,card_se_cd,clcln_bzmn_trfc_mns_cd,rte_id,ride_dt,ride_sttn_id,goff_dt,goff_sttn_id,trnf_cnt,users_type_cd,utztn_nope,utztn_dstnc,brdg_hr,msv_intrpl_yn
20251023,M7731,41016902,20251023,41,11,08,41_10370473,2,570,41016902,20251023063124,4177510,20251023073806,4111588,0,01,4,29500,4002,N
20251023,M7731,41016902,20251023,41,11,08,41_10377527,2,570,41016902,20251023184712,4177448,20251023191029,4111588,0,01,3,22120,1397,N
20251023,M7731,41016902,20251023,41,11,08,41_10393180,2,570,41016902,20251023164408,4106836,20251023171756,4116126,0,01,4,25350,2028,N
20251023,M7731,41016902,20251023,41,11,08,41_10393180,2,570,41016902,20251023230252,4106836,20251023235824,4116126,0,01,4,25350,3332,N
20251023,M7731,41016902,20251023,41,11,08,41_10394387,2,570,41016902,20251023142237,4177532,20251023144904,4116126,0,01,3,24000,1587,N
20251023,M7731,41016902,20251023,41,11,08,41_10412842,2,570,41016902,20251023145650,4177448,20251023150810,4111599,0,01,2,26060,680,N
20251023,M7731,41016902,20251023,41,11,08,41_10412842,2,570,41016902,20251023161915,4177448,20251023163201,4111599,0,01,2,26060,766,N
20251023,M7731,41016902,20251023,41,11,08,41_10418739,2,570,41016902,20251023215358,4106836,20251023222642,4111588,0,01,4,24330,1964,N
20251023,M7731,41016902,20251023,41,11,08,41_10425916,2,570,41016902,20251023163308,4177448,20251023164558,4116126,0,01,3,23140,770,N
20251023,M7731,41016902,20251023,41,11,08,41_10438765,2,570,41016902,20251023192546,4177448,20251023193725,4111588,0,01,3,22120,699,N
20251023,M7731,41016902,20251023,41,11,08,41_10445381,2,570,41016902,20251023151544,4177448,20251023152519,4111588,0,01,2,22120,575,N
20251023,M7731,41016902,20251023,41,11,08,41_10446610,1,570,41016902,20251023063604,4177637,20251023075206,4111588,0,01,2,25830,4562,N
20251023,M7731,41016902,20251023,41,11,08,41_10458166,1,570,41016902,20251023161915,4177448,20251023163112,4111588,0,01,2,22120,717,N
20251023,M7731,41016902,20251023,41,11,08,41_10465799,2,570,41016902,20251023190846,4177532,20251023194056,4111588,0,01,1,22980,1930,N
20251023,M7731,41016902,20251023,41,11,08,41_10466267,2,570,41016902,20251023054336,4177637,20251023070710,4111588,0,01,2,25830,5014,N
20251023,M7731,41016902,20251023,41,11,08,41_10477634,1,570,41016902,20251023230843,4106836,20251023232114,4109162,0,01,2,29380,751,N
20251023,M7731,41016902,20251023,41,11,08,41_10486320,2,570,41016902,20251023070528,4106836,20251023071600,4109162,1,01,3,29380,632,N
20251023,M7731,41016902,20251023,41,11,08,41_10486348,2,570,41016902,20251023134745,4106836,20251023142354,4111588,0,01,1,24330,2169,N
20251023,M7731,41016902,20251023,41,11,08,41_10491165,2,570,41016902,20251023164014,4106836,20251023165300,4116126,0,01,2,25350,766,N
20251023,M7731,41016902,20251023,41,11,08,41_10491165,2,570,41016902,20251023231118,4106836,20251023232414,4116126,0,01,1,25350,776,N
20251023,M7731,41016902,20251023,41,11,08,41_10505587,1,570,41016902,20251023181821,4177532,20251023185514,4111588,0,01,4,22980,2213,N
20251023,M7731,41016902,20251023,41,11,08,41_1052434,2,570,41016902,20251023045759,4177510,20251023054304,4111588,0,01,2,29500,2705,N
20251023,M7731,41016902,20251023,41,11,08,41_10537699,1,570,41016902,20251023121825,4177532,20251023125437,4111588,0,01,2,22980,2172,N
20251023,M7731,41016902,20251023,41,11,08,41_1057105,2,570,41016902,20251023190312,4177532,20251023193736,4116130,0,01,1,25240,2064,N
20251023,M7731,41016902,20251023,41,11,08,41_10583551,2,570,41016902,20251023144856,4177532,20251023151834,4111588,0,01,3,22980,1778,N
20251023,M7731,41016902,20251023,41,11,08,41_10613149,2,570,41016902,20251023113942,4106836,20251023121235,4116126,0,01,4,25350,1973,N
20251023,M7731,41016902,20251023,41,11,08,41_10613149,2,570,41016902,20251023224433,4106836,20251023232053,4116126,0,01,3,25350,2180,N
20251023,M7731,41016902,20251023,41,11,08,41_10618313,2,570,41016902,20251023113301,4106836,20251023121519,4111588,0,01,4,24330,2538,N
20251023,M7731,41016902,20251023,41,11,08,41_10627781,2,570,41016902,20251023153137,4106836,20251023160654,4109162,0,01,4,29380,2117,N
20251023,M7731,41016902,20251023,41,11,08,41_10645742,2,570,41016902,20251023084023,4177448,20251023090816,4116126,0,01,2,23140,1673,N
20251023,M7731,41016902,20251023,41,11,08,41_10645742,2,570,41016902,20251023212324,4177448,20251023220101,4111588,0,01,1,22120,2257,N
20251023,M7731,41016902,20251023,41,11,08,41_10657078,2,570,41016902,20251023224433,4106836,20251023232336,4111588,0,01,2,24330,2343,N
20251023,M7731,41016902,20251023,41,11,08,41_10671966,2,570,41016902,20251023084037,4177448,20251023091005,4111588,0,01,3,22120,1768,N
20251023,M7731,41016902,20251023,41,11,08,41_1069962,2,570,41016902,20251023141821,4177448,20251023145755,4116126,0,01,4,23140,2374,N
20251023,M7731,41016902,20251023,41,11,08,41_10773772,2,570,41016902,20251023121717,4106836,20251023125526,4116126,0,01,2,25350,2289,N
20251023,M7731,41016902,20251023,41,11,08,41_1077574,2,570,41016902,20251023162718,4177448,20251023170146,4116126,0,01,1,23140,2068,N
20251023,M7731,41016902,20251023,41,11,08,41_1079155,1,570,41016902,20251023112436,4106836,20251023120030,4111588,1,01,3,24330,2154,N
20251023,M7731,41016902,20251023,41,11,08,41_10828962,1,570,41016902,20251023090305,4177637,20251023093117,4111588,0,01,3,25830,1692,N
20251023,M7731,41016902,20251023,41,11,08,41_10840950,1,570,41016902,20251023111659,4106836,20251023120347,4111588,1,01,1,24330,2808,N
20251023,M7731,41016902,20251023,41,11,08,41_10891663,1,570,41016902,20251023072308,4106836,20251023075924,4111588,0,01,2,24330,2176,N
20251023,M7731,41016902,20251023,41,11,08,41_10922118,2,570,41016902,20251023063952,4177637,20251023072424,4111588,0,01,4,25830,2672,N
20251023,M7731,41016902,20251023,41,11,08,41_1095682,2,570,41016902,20251023081516,4106836,20251023091530,4111588,0,01,1,24330,3614,N
20251023,M7731,41016902,20251023,41,11,08,41_10981215,2,570,41016902,20251023170716,4177510,20251023174636,4111588,0,01,1,29500,2360,N
20251023,M7731,41016902,20251023,41,11,08,41_10992213,2,570,41016902,20251023221301,4106836,20251023225148,4111588,0,01,4,24330,2327,N
20251023,M7731,41016902,20251023,41,11,08,41_11040406,1,570,41016902,20251023062105,4177448,20251023065311,4111588,0,01,4,22120,1926,N
20251023,M7731,41016902,20251023,41,11,08,41_11058409,1,570,41016902,20251023223316,4177637,20251023231604,4111588,0,01,1,25830,2568,N
20251023,M7731,41016902,20251023,41,11,08,41_11097823,1,570,41016902,20251023153130,4177532,20251023160508,4111588,0,01,3,22980,2018,N
20251023,M7731,41016902,20251023,41,11,08,41_11106227,2,570,41016902,20251023081643,4177510,20251023084940,4116126,0,01,3,30520,1977,N
20251023,M7731,41016902,20251023,41,11,08,41_11122571,2,570,41016902,20251023175440,4107446,20251023182554,4111588,1,01,2,27870,1874,N
20251023,M7731,41016902,20251023,41,11,08,41_11142895,2,570,41016902,20251023204333,4106836,20251023211826,4111588,1,01,3,24330,2093,N
20251023,M7731,41016902,20251023,41,11,08,41_1114343,2,570,41016902,20251023213156,4177637,20251023223422,4116126,0,01,2,26850,3746,N
20251023,M7731,41016902,20251023,41,11,08,41_1115327,2,570,41016902,20251023142832,4177448,20251023151847,4116130,0,01,3,24380,3015,N
20251023,M7731,41016902,20251023,41,11,08,41_11195358,1,570,41016902,20251023224116,4106836,20251023230859,4111588,0,01,4,24330,1663,N
20251023,M7731,41016902,20251023,41,11,08,41_1124032,1,570,41016902,20251023140142,4177448,20251023145157,4116126,0,01,3,23140,3015,N
20251023,M7731,41016902,20251023,41,11,08,41_11251306,2,570,41016902,20251023083917,4110935,20251023093056,4111588,0,01,1,28710,3099,N
20251023,M7731,41016902,20251023,41,11,08,41_11261615,2,570,41016902,20251023073010,4177532,20251023082722,4109162,0,01,2,28030,3432,N
20251023,M7731,41016902,20251023,41,11,08,41_11267887,2,570,41016902,20251023082634,4106836,20251023090048,4111588,0,01,4,24330,2054,N
20251023,M7731,41016902,20251023,41,11,08,41_11273642,2,570,41016902,20251023201008,4106836,20251023205200,4111588,0,01,4,24330,2512,N
20251023,M7731,41016902,20251023,41,11,08,41_11276860,2,570,41016902,20251023073010,4177532,20251023081904,4111588,0,01,3,22980,2934,N
20251023,M7731,41016902,20251023,41,11,08,41_11323395,2,570,41016902,20251023180517,4177532,20251023183456,4111588,0,01,3,22980,1779,N
20251023,M7731,41016902,20251023,41,11,08,41_11331634,1,570,41016902,20251023055738,4110935,20251023063923,4111588,0,01,1,28710,2505,N
20251023,M7731,41016902,20251023,41,11,08,41_11351275,2,570,41016902,20251023171707,4177448,20251023175758,4111588,0,01,3,22120,2451,N
20251023,M7731,41016902,20251023,41,11,08,41_11372141,2,570,41016902,20251023161229,4177510,20251023165558,4111588,0,01,2,29500,2609,N
20251023,M7731,41016902,20251023,41,11,08,41_11389789,1,570,41016902,20251023234745,4106836,20251024001914,4111588,0,01,2,24330,1889,N
20251023,M7731,41016902,20251023,41,11,08,41_11414423,1,570,41016902,20251023231141,4177448,20251023234344,4111588,0,01,2,22120,1923,N
20251023,M7731,41016902,20251023,41,11,08,41_11435079,2,570,41016902,20251023170614,4106836,20251023175824,4116126,0,01,2,25350,3130,N
20251023,M7731,41016902,20251023,41,11,08,41_11448780,1,570,41016902,20251023164407,4106836,20251023173641,4116130,0,01,3,26590,3154,N
20251023,M7731,41016902,20251023,41,11,08,41_11478391,2,570,41016902,20251023145024,4177637,20251023154154,4116126,0,01,4,26850,3090,N
20251023,M7731,41016902,20251023,41,11,08,41_11488450,2,570,41016902,20251023104716,4106836,20251023112943,4111588,1,01,3,24330,2547,N
20251023,M7731,41016902,20251023,41,11,08,41_11502426,2,570,41016902,20251023121335,4177532,20251023123813,4116126,0,01,2,24000,1478,N
20251023,M7731,41016902,20251023,41,11,08,41_11509162,2,570,41016902,20251023204443,4106836,20251023210618,4116126,0,01,1,25350,1295,N
20251023,M7731,41016902,20251023,41,11,08,41_11513341,1,570,41016902,20251023070419,4177510,20251023082835,4111588,0,01,1,29500,5056,N
20251023,M7731,41016902,20251023,41,11,08,41_11546419,2,570,41016902,20251023121014,4177532,20251023123452,4116126,0,01,4,24000,1478,N
20251023,M7731,41016902,20251023,41,11,08,41_11558870,2,570,41016902,20251023064734,4177510,20251023082028,4111588,0,01,1,29500,5574,N
20251023,M7731,41016902,20251023,41,11,08,41_11584231,2,570,41016902,20251023054246,4177510,20251023065334,4111588,0,01,3,29500,4248,N
20251023,M7731,41016902,20251023,41,11,08,41_11612616,2,570,41016902,20251023123912,4106836,20251023131915,4116126,0,01,1,25350,2403,N
20251023,M7731,41016902,20251023,41,11,08,41_11616230,1,570,41016902,20251023181426,4106836,20251023185009,4116130,1,01,2,26590,2143,N
20251023,M7731,41016902,20251023,41,11,08,41_11653774,2,570,41016902,20251023080640,4106836,20251023083451,4116130,0,01,3,26590,1691,N
20251023,M7731,41016902,20251023,41,11,08,41_11662062,2,570,41016902,20251023201248,4106836,20251023210415,4111588,0,01,3,24330,3087,N
20251023,M7731,41016902,20251023,41,11,08,41_11662062,2,570,41016902,20251023225945,4106836,20251023234616,4111588,0,01,2,24330,2791,N
20251023,M7731,41016902,20251023,41,11,08,41_11685421,2,570,41016902,20251023131306,4177637,20251023134039,4111588,0,01,4,25830,1653,N
20251023,M7731,41016902,20251023,41,11,08,41_11688520,2,570,41016902,20251023130939,4177637,20251023133712,4111588,0,01,1,25830,1653,N
20251023,M7731,41016902,20251023,41,11,08,41_11690425,2,570,41016902,20251023210247,4106836,20251023212726,4109162,0,01,4,29380,1479,N
20251023,M7731,41016902,20251023,41,11,08,41_11695857,2,570,41016902,20251023095407,4106836,20251023103020,4111588,0,01,2,24330,2173,N
20251023,M7731,41016902,20251023,41,11,08,41_11707567,1,570,41016902,20251023085123,4177448,20251023093819,4109162,0,01,1,27170,2816,N
20251023,M7731,41016902,20251023,41,11,08,41_11755903,1,570,41016902,20251023192051,4177532,20251023195420,4111588,0,01,3,22980,2009,N
20251023,M7731,41016902,20251023,41,11,08,41_11768780,2,570,41016902,20251023065055,4177637,20251023073936,4111588,0,01,2,25830,2921,N
20251023,M7731,41016902,20251023,41,11,08,41_1177382,2,570,41016902,20251023145833,4177510,20251023155400,4111588,0,01,4,29500,3327,N
20251023,M7731,41016902,20251023,41,11,08,41_11777979,2,570,41016902,20251023085111,4177448,20251023093604,4111588,0,01,1,22120,2693,N
20251023,M7731,41016902,20251023,41,11,08,41_11786120,2,570,41016902,20251023090543,4177448,20251023093028,4111588,0,01,1,22120,1485,N
20251023,M7731,41016902,20251023,41,11,08,41_11786120,2,570,41016902,20251023093030,4177448,20251023100848,4111588,0,01,4,22120,2298,N
20251023,M7731,41016902,20251023,41,11,08,41_1183561,2,570,41016902,20251023230138,4106836,20251023232917,4111588,0,01,1,24330,1659,N
20251023,M7731,41016902,20251023,41,11,08,41_11852261,1,570,41016902,20251023071416,4106836,20251023081958,4111588,0,01,2,24330,3942,N
20251023,M7731,41016902,20251023,41,11,08,41_11858542,2,570,41016902,20251023144552,4106836,20251023151933,4116126,1,01,2,25350,2021,N
20251023,M7731,41016902,20251023,41,11,08,41_11876379,2,570,41016902,20251023083045,4177448,20251023085431,4116126,0,01,2,23140,1426,N
20251023,M7731,41016902,20251023,41,11,08,41_11897588,2,570,41016902,20251023071138,4106836,20251023074327,4111588,0,01,4,24330,1909,N
20251023,M7731,41016902,20251023,41,11,08,41_11897776,2,570,41016902,20251023083018,4177448,20251023085907,4111588,0,01,2,22120,1729,N
20251023,M7731,41016902,20251023,41,11,08,41_1190678,2,570,41016902,20251023140027,4177448,20251023143344,4111588,0,01,3,22120,1997,N
20251023,M7731,41016902,20251023,41,11,08,41_11912825,1,570,41016902,20251023064633,4177448,20251023074740,4109162,0,01,2,27170,3667,N
20251023,M7731,41016902,20251023,41,11,08,41_11912825,1,570,41016902,20251023114803,4177448,20251023121842,4111588,0,01,1,22120,1839,N
20251023,M7731,41016902,20251023,41,11,08,41_11915262,2,570,41016902,20251023060730,4177637,20251023070449,4111588,0,01,2,25830,3439,N
20251023,M7731,41016902,20251023,41,11,08,41_11915262,2,570,41016902,20251023120204,4177637,20251023124946,4111588,0,01,1,25830,2862,N
20251023,M7731,41016902,20251023,41,11,08,41_11919847,2,570,41016902,20251023154506,4106836,20251023165215,4111588,0,01,4,24330,4029,N
20251023,M7731,41016902,20251023,41,11,08,41_11920499,2,570,41016902,20251023143319,4177532,20251023152408,4116126,0,01,2,24000,3049,N
20251023,M7731,41016902,20251023,41,11,08,41_11949218,2,570,41016902,20251023052152,4177448,20251023054634,4111588,0,01,1,22120,1482,N
20251023,M7731,41016902,20251023,41,11,08,41_11972857,2,570,41016902,20251023114815,4177448,20251023120844,4111588,0,01,1,22120,1229,N
20251023,M7731,41016902,20251023,41,11,08,41_1198537,2,570,41016902,20251023145642,4106836,20251023154413,4116126,1,01,3,25350,2851,N
20251023,M7731,41016902,20251023,41,11,08,41_1199381,2,570,41016902,20251023100312,4177448,20251023102746,4111588,0,01,2,22120,1474,N
20251023,M7731,41016902,20251023,41,11,08,41_12001039,2,570,41016902,20251023070226,4106836,20251023073540,4111588,1,01,3,24330,1994,N
20251023,M7731,41016902,20251023,41,11,08,41_12001614,1,570,41016902,20251024000134,4177448,20251024002328,4111588,0,01,2,22120,1314,N
20251023,M7731,41016902,20251023,41,11,08,41_12009865,2,570,41016902,20251023140347,4106836,20251023150246,4111588,1,01,2,24330,3539,N
20251023,M7731,41016902,20251023,41,11,08,41_12111053,2,570,41016902,20251023065106,4177448,20251023072352,4111588,0,01,1,22120,1966,N
20251023,M7731,41016902,20251023,41,11,08,41_12111053,2,570,41016902,20251023111807,4177448,20251023114517,4111588,0,01,1,22120,1630,N
20251023,M7731,41016902,20251023,41,11,08,41_12119209,1,570,41016902,20251023065106,4177448,20251023072352,4116126,0,01,3,23140,1966,N
20251023,M7731,41016902,20251023,41,11,08,41_12122993,1,570,41016902,20251023061754,4177532,20251023064533,4111588,0,01,1,22980,1659,N
20251023,M7731,41016902,20251023,41,11,08,41_12149682,1,570,41016902,20251023094127,4106836,20251023100024,4111599,0,01,2,28270,1137,N
20251023,M7731,41016902,20251023,41,11,08,41_12151171,2,570,41016902,20251023060538,4107446,20251023063650,4111588,0,01,3,27870,1872,N
20251023,M7731,41016902,20251023,41,11,08,41_12158521,1,570,41016902,20251023093555,4106836,20251023101052,4111588,0,01,3,24330,2097,N
20251023,M7731,41016902,20251023,41,11,08,41_12189266,2,570,41016902,20251023144638,4106836,20251023153143,4116126,0,01,1,25350,2705,N
20251023,M7731,41016902,20251023,41,11,08,41_12223241,2,570,41016902,20251023083007,4106836,20251023092032,4116126,0,01,1,25350,3025,N
20251023,M7731,41016902,20251023,41,11,08,41_12223241,2,570,41016902,20251023092915,4106836,20251023101420,4116126,0,01,2,25350,2705,N
20251023,M7731,41016902,20251023,41,11,08,41_12223241,2,570,41016902,20251023120502,4106836,20251023125541,4116126,0,01,2,25350,3039,N
20251023,M7731,41016902,20251023,41,11,08,41_12223241,2,570,41016902,20251023222009,4106836,20251023230540,4116126,0,01,1,25350,2731,N
20251023,M7731,41016902,20251023,41,11,08,41_12224802,2,570,41016902,20251023181009,4106836,20251023184814,4116126,1,01,4,25350,2285,N
20251023,M7731,41016902,20251023,41,11,08,41_12244080,2,570,41016902,20251023144250,4106836,20251023151357,4111588,0,01,3,24330,1867,N
20251023,M7731,41016902,20251023,41,11,08,41_12250673,2,570,41016902,20251023070808,4106836,20251023083022,4111588,0,01,1,24330,4934,N
20251023,M7731,41016902,20251023,41,11,08,41_12282375,2,570,41016902,20251023103330,4177510,20251023112139,4116130,0,01,1,31760,2889,N
20251023,M7731,41016902,20251023,41,11,08,41_12302807,2,570,41016902,20251023191822,4106836,20251023194625,4111588,0,01,1,24330,1683,N
20251023,M7731,41016902,20251023,41,11,08,41_12311131,2,570,41016902,20251023190752,4106836,20251023193555,4111588,0,01,2,24330,1683,N
20251023,M7731,41016902,20251023,41,11,08,41_12312132,2,570,41016902,20251023093913,4177637,20251023104255,4116126,0,01,2,26850,3822,N
20251023,M7731,41016902,20251023,41,11,08,41_12348525,2,570,41016902,20251023190849,4107446,20251023193808,4111588,0,01,4,27870,1759,N
20251023,M7731,41016902,20251023,41,11,08,41_1236078,2,570,41016902,20251023131106,4107446,20251023134044,4111588,0,01,1,27870,1778,N
20251023,M7731,41016902,20251023,41,11,08,41_12367988,2,570,41016902,20251023055402,4177637,20251023071559,4116126,0,01,4,26850,4917,N
20251023,M7731,41016902,20251023,41,11,08,41_1237744,1,570,41016902,20251023084119,4177637,20251023091325,4116126,0,01,2,26850,1926,N
20251023,M7731,41016902,20251023,41,11,08,41_12387865,2,570,41016902,20251023093218,4177637,20251023100455,4116130,0,01,3,28090,1957,N
20251023,M7731,41016902,20251023,41,11,08,41_12415068,2,570,41016902,20251023084056,4177637,20251023092312,4111588,0,01,4,25830,2536,N
20251023,M7731,41016902,20251023,41,11,08,41_12420653,2,570,41016902,20251023171010,4177532,20251023174327,4111588,0,01,4,22980,1997,N
20251023,M7731,41016902,20251023,41,11,08,41_12454561,2,570,41016902,20251023100154,4106836,20251023105404,4111588,1,01,3,24330,3130,N
20251023,M7731,41016902,20251023,41,11,08,41_12475423,1,570,41016902,20251023095637,4106836,20251023103544,4116126,0,01,4,25350,2347,N
20251023,M7731,41016902,20251023,41,11,08,41_12477180,2,570,41016902,20251023163842,4106836,20251023174638,4111598,0,01,1,27620,4076,N
20251023,M7731,41016902,20251023,41,11,08,41_12500294,2,570,41016902,20251023104640,4106836,20251023112549,4111588,0,01,4,24330,2349,N
20251023,M7731,41016902,20251023,41,11,08,41_12500294,2,570,41016902,20251023222910,4106836,20251023230712,4111588,0,01,1,24330,2282,N
20251023,M7731,41016902,20251023,41,11,08,41_12533016,2,570,41016902,20251023143741,4177448,20251023150415,4111588,0,01,1,22120,1594,N
20251023,M7731,41016902,20251023,41,11,08,41_12544579,2,570,41016902,20251023163708,4177637,20251023172118,4116126,0,01,3,26850,2650,N
20251023,M7731,41016902,20251023,41,11,08,41_1254507,1,570,41016902,20251023061736,4106836,20251023065213,4111588,1,01,4,24330,2077,N
20251023,M7731,41016902,20251023,41,11,08,41_12565210,1,570,41016902,20251023201439,4177448,20251023204219,4111588,1,01,1,22120,1660,N
20251023,M7731,41016902,20251023,41,11,08,41_12607919,1,570,41016902,20251023094525,4177532,20251023103229,4111588,0,01,2,22980,2824,N
20251023,M7731,41016902,20251023,41,11,08,41_12608582,2,570,41016902,20251023110012,4106836,20251023113518,4111588,0,01,2,24330,2106,N
20251023,M7731,41016902,20251023,41,11,08,41_12613738,2,570,41016902,20251023151421,4177448,20251023161427,4111588,0,01,2,22120,3606,N
20251023,M7731,41016902,20251023,41,11,08,41_12644820,1,570,41016902,20251023073834,4177448,20251023080559,4111588,0,01,1,22120,1645,N
20251023,M7731,41016902,20251023,41,11,08,41_12692503,2,570,41016902,20251023220634,4106836,20251023223316,4111588,2,01,4,24330,1602,N
20251023,M7731,41016902,20251023,41,11,08,41_1272340,1,570,41016902,20251023162621,4106836,20251023170337,4111588,0,01,4,24330,2236,N
20251023,M7731,41016902,20251023,41,11,08,41_12729075,2,570,41016902,20251023133521,4106836,20251023143411,4116126,1,01,2,25350,3530,N
20251023,M7731,41016902,20251023,41,11,08,41_12744004,2,570,41016902,20251023083501,4106836,20251023090443,4111588,0,01,3,24330,1782,N
20251023,M7731,41016902,20251023,41,11,08,41_1277111,2,570,41016902,20251023073247,4106836,20251023080007,4111588,1,01,1,24330,1640,N
20251023,M7731,41016902,20251023,41,11,08,41_12780530,2,570,41016902,20251023151113,4106836,20251023155203,4111588,0,01,3,24330,2450,N
20251023,M7731,41016902,20251023,41,11,08,41_12806514,2,570,41016902,20251023153502,4106836,20251023161846,4111588,0,01,4,24330,2624,N
20251023,M7731,41016902,20251023,41,11,08,41_1284327,2,570,41016902,20251023104704,4177532,20251023112031,4111588,0,01,3,22980,2007,N
20251023,M7731,41016902,20251023,41,11,08,41_12864130,2,570,41016902,20251023200023,4177448,20251023204134,4116126,0,01,1,23140,2471,N
20251023,M7731,41016902,20251023,41,11,08,41_1288850,2,570,41016902,20251023135616,4107446,20251023142554,4111588,1,01,4,27870,1778,N
20251023,M7731,41016902,20251023,41,11,08,41_12894967,2,570,41016902,20251023071301,4177510,20251023081034,4111588,0,01,1,29500,3453,N
20251023,M7731,41016902,20251023,41,11,08,41_12896675,2,570,41016902,20251023201030,4177448,20251023204943,4111588,0,01,3,22120,2353,N
20251023,M7731,41016902,20251023,41,11,08,41_12898401,2,570,41016902,20251023175207,4107446,20251023183419,4111588,0,01,1,27870,2532,N
20251023,M7731,41016902,20251023,41,11,08,41_12906808,2,570,41016902,20251023080925,4106836,20251023084143,4111588,1,01,4,24330,1938,N
20251023,M7731,41016902,20251023,41,11,08,41_12913080,2,570,41016902,20251023160439,4177532,20251023163447,4116126,0,01,3,24000,1808,N
20251023,M7731,41016902,20251023,41,11,08,41_12951864,2,570,41016902,20251023175120,4106836,20251023183040,4111588,0,01,2,24330,2360,N
20251023,M7731,41016902,20251023,41,11,08,41_12972672,2,570,41016902,20251023153813,4106836,20251023161504,4111588,0,01,1,24330,2211,N
20251023,M7731,41016902,20251023,41,11,08,41_12972672,2,570,41016902,20251023183713,4106836,20251023192205,4111588,0,01,3,24330,2692,N
20251023,M7731,41016902,20251023,41,11,08,41_12972672,2,570,41016902,20251023213201,4106836,20251023221412,4111588,0,01,1,24330,2531,N
20251023,M7731,41016902,20251023,41,11,08,41_13014741,2,570,41016902,20251023190221,4177448,20251023193157,4116126,0,01,1,23140,1776,N
20251023,M7731,41016902,20251023,41,11,08,41_13014741,2,570,41016902,20251023194401,4177448,20251023201337,4116126,0,01,3,23140,1776,N
20251023,M7731,41016902,20251023,41,11,08,41_13025276,1,570,41016902,20251023144947,4106836,20251023151929,4116126,0,01,4,25350,1782,N
20251023,M7731,41016902,20251023,41,11,08,41_13032374,2,570,41016902,20251023191913,4177448,20251023195552,4111588,0,01,4,22120,2199,N
20251023,M7731,41016902,20251023,41,11,08,41_13063016,2,570,41016902,20251023153445,4177532,20251023161949,4111588,0,01,1,22980,2704,N
20251023,M7731,41016902,20251023,41,11,08,41_13068586,2,570,41016902,20251023123227,4177448,20251023125845,4111588,0,01,2,22120,1578,N
20251023,M7731,41016902,20251023,41,11,08,41_13068586,2,570,41016902,20251023190743,4177448,20251023193151,4111588,0,01,3,22120,1448,N
