query_date,query_route_no,query_route_id,opr_ymd,ride_ctpv_cd,goff_ctpv_cd,clcln_bzmn_id,vr_card_no,card_se_cd,clcln_bzmn_trfc_mns_cd,rte_id,ride_dt,ride_sttn_id,goff_dt,goff_sttn_id,trnf_cnt,users_type_cd,utztn_nope,utztn_dstnc,brdg_hr,msv_intrpl_yn
20251106,M7731,41016902,20251106,41,11,08,41_10423347,2,570,41016902,20251106132452,4177448,20251106140237,4111588,0,01,1,22120,2265,N
20251106,M7731,41016902,20251106,41,11,08,41_10433126,2,570,41016902,20251106061943,4177510,20251106074809,4111588,0,01,1,29500,5306,N
20251106,M7731,41016902,20251106,41,11,08,41_10435318,1,570,41016902,20251106184558,4106836,20251106191944,4116130,1,01,1,26590,2026,N
20251106,M7731,41016902,20251106,41,11,08,41_10449147,2,570,41016902,20251106120040,4106836,20251106125437,4111588,0,01,2,24330,3237,N
20251106,M7731,41016902,20251106,41,11,08,41_10464613,2,570,41016902,20251106085816,4106836,20251106093343,4111588,1,01,1,24330,2127,N
20251106,M7731,41016902,20251106,41,41,08,41_10483970,2,570,41016902,20251106151928,4123056,20251106155454,4177511,0,01,1,7120,2126,N
20251106,M7731,41016902,20251106,41,11,08,41_1049874,2,570,41016902,20251106181850,4177448,20251106185546,4116126,0,01,1,23140,2216,N
20251106,M7731,41016902,20251106,41,11,08,41_10516931,1,570,41016902,20251106052036,4177448,20251106055915,4109162,0,01,1,27170,2319,N
20251106,M7731,41016902,20251106,41,11,08,41_10524560,2,570,41016902,20251106173528,4106836,20251106181551,4111588,0,01,1,24330,2423,N
20251106,M7731,41016902,20251106,41,11,08,41_10532481,1,570,41016902,20251106091133,4177448,20251106095410,4111588,0,01,1,22120,2557,N
20251106,M7731,41016902,20251106,41,11,08,41_10532536,2,570,41016902,20251106181342,4106836,20251106185259,4111588,0,01,1,24330,2357,N
20251106,M7731,41016902,20251106,41,11,08,41_10545906,2,570,41016902,20251106075106,4177510,20251106090701,4111588,0,01,1,29500,4555,N
20251106,M7731,41016902,20251106,41,11,08,41_10547938,2,570,41016902,20251106181334,4106836,20251106184940,4111588,0,01,1,24330,2166,N
20251106,M7731,41016902,20251106,41,11,08,41_10557818,2,570,41016902,20251106112648,4106836,20251106120108,4111588,0,01,1,24330,2060,N
20251106,M7731,41016902,20251106,41,11,08,41_10567768,2,570,41016902,20251106130937,4177637,20251106140812,4111588,0,01,1,25830,3515,N
20251106,M7731,41016902,20251106,41,11,08,41_10572034,2,570,41016902,20251106153823,4106836,20251106161651,4111588,0,01,1,24330,2308,N
20251106,M7731,41016902,20251106,41,11,08,41_10596764,1,570,41016902,20251106072150,4177637,20251106080656,4116126,0,01,1,26850,2706,N
20251106,M7731,41016902,20251106,41,11,08,41_10596764,1,570,41016902,20251106083634,4177637,20251106092301,4116126,0,01,1,26850,2787,N
20251106,M7731,41016902,20251106,41,11,08,41_10597318,2,570,41016902,20251106053753,4106836,20251106062311,4111588,1,01,1,24330,2718,N
20251106,M7731,41016902,20251106,41,11,08,41_10597424,1,570,41016902,20251106163024,4177532,20251106171553,4116126,0,01,1,24000,2729,N
20251106,M7731,41016902,20251106,41,11,08,41_10599639,2,570,41016902,20251106131232,4177637,20251106134937,4116126,0,01,1,26850,2225,N
20251106,M7731,41016902,20251106,41,11,08,41_10610362,2,570,41016902,20251106082717,4177637,20251106085242,4111588,0,01,1,25830,1525,N
20251106,M7731,41016902,20251106,41,11,08,41_10618115,1,570,41016902,20251106103805,4110868,20251106111107,4111588,0,01,1,26980,1982,N
20251106,M7731,41016902,20251106,41,11,08,41_10621018,2,570,41016902,20251106131519,4177448,20251106135012,4111588,0,01,1,22120,2093,N
20251106,M7731,41016902,20251106,41,41,08,41_10621605,2,570,41016902,20251106182425,4106837,20251106182906,4107447,1,01,1,3540,281,N
20251106,M7731,41016902,20251106,41,11,08,41_10656239,2,570,41016902,20251106152416,4177532,20251106154928,4111588,0,01,1,22980,1512,N
20251106,M7731,41016902,20251106,41,11,08,41_10665337,2,570,41016902,20251106220922,4106836,20251106224048,4116126,0,01,1,25350,1886,N
20251106,M7731,41016902,20251106,41,11,08,41_10679248,2,570,41016902,20251106170339,4177532,20251106173850,4111588,0,01,1,22980,2111,N
20251106,M7731,41016902,20251106,41,11,08,41_10704560,2,570,41016902,20251106213758,4110935,20251106220837,4111588,0,01,1,28710,1839,N
20251106,M7731,41016902,20251106,41,11,08,41_10725256,2,570,41016902,20251106061830,4177448,20251106070934,4109162,0,01,1,27170,3064,N
20251106,M7731,41016902,20251106,41,11,08,41_10725256,2,570,41016902,20251106183750,4177448,20251106193505,4109162,0,01,1,27170,3435,N
20251106,M7731,41016902,20251106,41,11,08,41_10743022,2,570,41016902,20251106062049,4177448,20251106065000,4116126,0,01,1,23140,1751,N
20251106,M7731,41016902,20251106,41,11,08,41_10761556,2,570,41016902,20251106172354,4177448,20251106175245,4111588,0,01,1,22120,1731,N
20251106,M7731,41016902,20251106,41,11,08,41_10783102,2,570,41016902,20251106185529,4106836,20251106194033,4116126,0,01,1,25350,2704,N
20251106,M7731,41016902,20251106,41,11,08,41_10796901,1,570,41016902,20251106165549,4107446,20251106172814,4111599,0,01,1,31810,1945,N
20251106,M7731,41016902,20251106,41,11,08,41_10810647,2,570,41016902,20251106110734,4177637,20251106114800,4116126,0,01,1,26850,2426,N
20251106,M7731,41016902,20251106,41,41,08,41_10820176,2,570,41016902,20251106074342,4177637,20251106074821,4106836,0,01,1,1500,279,N
20251106,M7731,41016902,20251106,41,11,08,41_10822717,2,570,41016902,20251106132032,4177532,20251106140029,4111588,0,01,1,22980,2397,N
20251106,M7731,41016902,20251106,41,11,08,41_10841315,2,570,41016902,20251106175510,4177448,20251106183212,4111588,0,01,1,22120,2222,N
20251106,M7731,41016902,20251106,41,11,08,41_10842947,2,570,41016902,20251106065621,4177448,20251106071934,4111588,0,01,1,22120,1393,N
20251106,M7731,41016902,20251106,41,11,08,41_10842947,2,570,41016902,20251106090913,4177448,20251106094402,4116130,0,01,1,24380,2089,N
20251106,M7731,41016902,20251106,41,11,08,41_10850921,2,570,41016902,20251106150757,4106836,20251106154400,4116126,0,01,1,25350,2163,N
20251106,M7731,41016902,20251106,41,41,08,41_10863650,1,570,41016902,20251106083632,4177637,20251106084212,4106836,0,01,1,1500,340,N
20251106,M7731,41016902,20251106,41,41,08,41_10863650,1,570,41016902,20251107002605,4106837,20251107003220,4102447,2,01,1,1380,375,N
20251106,M7731,41016902,20251106,41,41,08,41_1086485,2,570,41016902,20251106133317,4106836,20251106133936,4177448,1,01,1,2210,379,N
20251106,M7731,41016902,20251106,41,11,08,41_10874059,2,570,41016902,20251106151958,4106836,20251106160009,4111588,0,01,1,24330,2411,N
20251106,M7731,41016902,20251106,41,11,08,41_10888073,2,570,41016902,20251106092229,4177448,20251106094540,4111588,0,01,1,22120,1391,N
20251106,M7731,41016902,20251106,41,11,08,41_10898855,2,570,41016902,20251106162627,4106836,20251106170116,4116126,0,01,1,25350,2089,N
20251106,M7731,41016902,20251106,41,41,08,41_10917097,2,570,41016902,20251106223248,4123056,20251106223948,4102447,2,01,1,3320,420,N
20251106,M7731,41016902,20251106,41,11,08,41_10938444,2,570,41016902,20251107003235,4177510,20251107010612,4111588,0,01,1,29500,2017,N
20251106,M7731,41016902,20251106,41,41,08,41_10969011,2,570,41016902,20251106081527,4123056,20251106084628,4110934,1,01,1,6380,1861,N
20251106,M7731,41016902,20251106,41,11,08,41_10994300,2,570,41016902,20251106142948,4177532,20251106150711,4111588,0,01,1,22980,2243,N
20251106,M7731,41016902,20251106,41,41,08,41_10999826,2,570,41016902,20251106195333,4123056,20251106200846,4107447,0,01,1,5480,913,N
20251106,M7731,41016902,20251106,41,11,08,41_1100423,2,570,41016902,20251106144744,4177532,20251106151447,4111588,0,01,1,22980,1623,N
20251106,M7731,41016902,20251106,41,11,08,41_11009766,2,570,41016902,20251106181311,4106836,20251106185016,4116126,0,01,1,25350,2225,N
20251106,M7731,41016902,20251106,41,41,08,41_11021567,1,570,41016902,20251106072301,4177637,20251106073340,4177448,0,01,1,3710,639,N
20251106,M7731,41016902,20251106,41,11,08,41_11029805,2,570,41016902,20251106070520,4106836,20251106074528,4116126,0,01,1,25350,2408,N
20251106,M7731,41016902,20251106,41,41,08,41_11041668,2,570,41016902,20251106195130,4107447,20251106200004,4177511,1,01,1,1640,514,N
20251106,M7731,41016902,20251106,41,11,08,41_11058575,2,570,41016902,20251106170644,4177532,20251106174107,4116126,0,01,1,24000,2063,N
20251106,M7731,41016902,20251106,41,41,08,41_11066334,2,570,41016902,20251106185731,4123056,20251106193221,4177511,2,01,1,7120,2090,N
20251106,M7731,41016902,20251106,41,11,08,41_11067591,2,570,41016902,20251106170320,4177532,20251106174021,4111588,0,01,1,22980,2221,N
20251106,M7731,41016902,20251106,41,11,08,41_11076706,2,570,41016902,20251106153017,4106836,20251106160420,4116126,0,01,1,25350,2043,N
20251106,M7731,41016902,20251106,41,41,08,41_1109481,2,570,41016902,20251106074618,4177637,20251106075456,4177448,0,01,1,3710,518,N
20251106,M7731,41016902,20251106,41,11,08,41_11118546,2,570,41016902,20251106173108,4177448,20251106175231,4111598,0,01,1,25410,1283,N
20251106,M7731,41016902,20251106,41,11,08,41_1112269,1,570,41016902,20251106063650,4110935,20251106071915,4111588,0,01,1,28710,2545,N
20251106,M7731,41016902,20251106,41,11,08,41_11139264,1,570,41016902,20251106170452,4106836,20251106172604,4116126,0,01,1,25350,1272,N
20251106,M7731,41016902,20251106,41,41,08,41_111489,2,570,41016902,20251106131404,4177533,20251106131937,4106837,0,01,1,1360,333,N
20251106,M7731,41016902,20251106,41,41,08,41_11189824,1,570,41016902,20251106120912,4106837,20251106122842,4110934,0,01,1,4440,1170,N
20251106,M7731,41016902,20251106,41,41,08,41_11189824,1,570,41016902,20251106204759,4106837,20251106210248,4110934,0,01,1,4440,889,N
20251106,M7731,41016902,20251106,41,11,08,41_11208977,2,570,41016902,20251106152603,4177532,20251106155114,4111588,0,01,1,22980,1511,N
20251106,M7731,41016902,20251106,41,11,08,41_11227155,2,570,41016902,20251106183911,4177532,20251106192729,4116126,0,01,1,24000,2898,N
20251106,M7731,41016902,20251106,41,11,08,41_11230818,2,570,41016902,20251106080625,4177448,20251106085435,4116130,0,01,1,24380,2890,N
20251106,M7731,41016902,20251106,41,11,08,41_11231492,2,570,41016902,20251106080134,4177448,20251106082605,4111588,0,01,1,22120,1471,N
20251106,M7731,41016902,20251106,41,11,08,41_11255347,2,570,41016902,20251106080041,4177448,20251106084605,4111588,0,01,1,22120,2724,N
20251106,M7731,41016902,20251106,41,11,08,41_11258465,2,570,41016902,20251106142302,4177448,20251106150635,4116130,0,01,1,24380,2613,N
20251106,M7731,41016902,20251106,41,11,08,41_11258465,2,570,41016902,20251106234445,4106836,20251107001709,4111588,0,01,1,24330,1944,N
20251106,M7731,41016902,20251106,41,11,08,41_11273777,1,570,41016902,20251106112735,4106836,20251106120133,4111588,0,01,1,24330,2038,N
20251106,M7731,41016902,20251106,41,11,08,41_11275414,2,570,41016902,20251106142012,4177448,20251106150610,4111588,0,01,1,22120,2758,N
20251106,M7731,41016902,20251106,41,11,08,41_11295674,2,570,41016902,20251106080041,4177448,20251106083321,4111588,0,01,1,22120,1960,N
20251106,M7731,41016902,20251106,41,41,08,41_11297256,1,570,41016902,20251106220218,4107446,20251106223305,4177448,0,01,1,5750,1847,N
20251106,M7731,41016902,20251106,41,11,08,41_11306966,2,570,41016902,20251106070151,4110935,20251106081632,4111588,0,01,1,28710,4481,N
20251106,M7731,41016902,20251106,41,11,08,41_11351408,2,570,41016902,20251106135307,4177448,20251106141949,4111588,0,01,1,22120,1602,N
20251106,M7731,41016902,20251106,41,11,08,41_11378468,2,570,41016902,20251106084003,4106836,20251106091154,4111588,0,01,1,24330,1911,N
20251106,M7731,41016902,20251106,41,11,08,41_11440524,2,570,41016902,20251106075432,4177510,20251106082007,4111598,0,01,1,32790,1535,N
20251106,M7731,41016902,20251106,41,11,08,41_11454582,2,570,41016902,20251106101523,4106836,20251106111710,4116126,0,01,1,25350,3707,N
20251106,M7731,41016902,20251106,41,11,08,41_11460710,2,570,41016902,20251106070634,4177510,20251106073420,4111588,0,01,1,29500,1666,N
20251106,M7731,41016902,20251106,41,11,08,41_11461798,1,570,41016902,20251106072810,4177448,20251106075644,4116130,0,01,1,24380,1714,N
20251106,M7731,41016902,20251106,41,11,08,41_11490457,1,570,41016902,20251106204216,4106836,20251106210621,4111599,0,01,1,28270,1445,N
20251106,M7731,41016902,20251106,41,11,08,41_11496143,1,570,41016902,20251106072912,4177448,20251106080356,4116126,0,01,1,23140,2084,N
20251106,M7731,41016902,20251106,41,11,08,41_11497073,2,570,41016902,20251106233522,4106836,20251107003852,4116126,0,01,1,25350,3810,N
20251106,M7731,41016902,20251106,41,11,08,41_11549125,1,570,41016902,20251106113937,4177448,20251106123024,4111588,0,01,1,22120,3047,N
20251106,M7731,41016902,20251106,41,11,08,41_11556405,2,570,41016902,20251106090543,4177637,20251106095558,4111588,0,01,1,25830,3015,N
20251106,M7731,41016902,20251106,41,11,08,41_1159415,2,570,41016902,20251106195045,4177510,20251106204213,4111588,0,01,1,29500,3088,N
20251106,M7731,41016902,20251106,41,11,08,41_11597233,1,570,41016902,20251106071201,4110868,20251106075208,4116126,0,01,2,28000,2407,N
20251106,M7731,41016902,20251106,41,11,08,41_11634355,2,570,41016902,20251106053230,4177637,20251106060600,4109162,0,01,1,30880,2010,N
20251106,M7731,41016902,20251106,41,41,08,41_11636378,2,570,41016902,20251106103430,4106836,20251106104352,4177448,1,01,1,2210,562,N
20251106,M7731,41016902,20251106,41,11,08,41_11647815,2,570,41016902,20251106111543,4177448,20251106114525,4111588,1,01,1,22120,1782,N
20251106,M7731,41016902,20251106,41,41,08,41_11687328,2,570,41016902,20251106063407,4177637,20251106064702,4177448,0,01,1,3710,775,N
20251106,M7731,41016902,20251106,41,41,08,41_11687328,2,570,41016902,20251106222351,4123056,20251106223507,4102447,2,01,1,3320,676,N
20251106,M7731,41016902,20251106,41,11,08,41_11704298,2,570,41016902,20251106132233,4106836,20251106134832,4111588,0,01,1,24330,1559,N
20251106,M7731,41016902,20251106,41,11,08,41_11735033,2,570,41016902,20251106124602,4177532,20251106131710,4111588,0,01,1,22980,1868,N
20251106,M7731,41016902,20251106,41,11,08,41_11769453,2,570,41016902,20251106154602,4177532,20251106161407,4111588,0,01,1,22980,1685,N
20251106,M7731,41016902,20251106,41,11,08,41_11832347,1,570,41016902,20251106124646,4177448,20251106133357,4116126,0,01,1,23140,2831,N
20251106,M7731,41016902,20251106,41,41,08,41_11837257,2,570,41016902,20251106080452,4110935,20251106082252,4177532,0,01,1,5730,1080,N
20251106,M7731,41016902,20251106,41,11,08,41_1184569,1,570,41016902,20251107004454,4177448,20251107010357,4109162,0,01,1,27170,1143,N
20251106,M7731,41016902,20251106,41,11,08,41_11848952,2,570,41016902,20251106061026,4107446,20251106064445,4116126,0,01,1,28890,2059,N
20251106,M7731,41016902,20251106,41,11,08,41_11857269,2,570,41016902,20251106080448,4110935,20251106083630,4111588,0,01,1,28710,1902,N
20251106,M7731,41016902,20251106,41,11,08,41_11861168,2,570,41016902,20251106073221,4177448,20251106082446,4111588,0,01,1,22120,3145,N
20251106,M7731,41016902,20251106,41,11,08,41_11876760,2,570,41016902,20251106190808,4177448,20251106194608,4111588,0,01,1,22120,2280,N
20251106,M7731,41016902,20251106,41,11,08,41_1190036,2,570,41016902,20251106180802,4177532,20251106184127,4111588,0,01,1,22980,2005,N
20251106,M7731,41016902,20251106,41,11,08,41_11924250,2,570,41016902,20251106051007,4177510,20251106053643,4111588,0,01,1,29500,1596,N
20251106,M7731,41016902,20251106,41,11,08,41_11934542,2,570,41016902,20251106151350,4177448,20251106153907,4109162,0,01,1,27170,1517,N
20251106,M7731,41016902,20251106,41,11,08,41_11943099,2,570,41016902,20251106140813,4177448,20251106143010,4111588,0,01,1,22120,1317,N
20251106,M7731,41016902,20251106,41,11,08,41_1195493,1,570,41016902,20251106150704,4177510,20251106161124,4111588,0,01,1,29500,3860,N
20251106,M7731,41016902,20251106,41,11,08,41_1196229,2,570,41016902,20251106061300,4177448,20251106064328,4111588,0,01,1,22120,1828,N
20251106,M7731,41016902,20251106,41,41,08,41_11975372,1,570,41016902,20251106194601,4123056,20251106195803,4102447,2,01,1,3320,722,N
20251106,M7731,41016902,20251106,41,11,08,41_11997058,1,570,41016902,20251106131200,4106836,20251106135430,4111588,0,01,1,24330,2550,N
20251106,M7731,41016902,20251106,41,41,08,41_11999040,2,570,41016902,20251106050958,4177637,20251106052047,4177448,0,01,1,3710,649,N
20251106,M7731,41016902,20251106,41,11,08,41_1200613,2,570,41016902,20251106083125,4106836,20251106092949,4111588,0,01,1,24330,3504,N
20251106,M7731,41016902,20251106,41,11,08,41_12022709,2,570,41016902,20251106080709,4177448,20251106084842,4116126,0,01,1,23140,2493,N
20251106,M7731,41016902,20251106,41,11,08,41_12058328,2,570,41016902,20251106081415,4177448,20251106085349,4111588,0,01,1,22120,2374,N
20251106,M7731,41016902,20251106,41,11,08,41_12069551,1,570,41016902,20251106135808,4106836,20251106143235,4111588,0,01,1,24330,2067,N
20251106,M7731,41016902,20251106,41,41,08,41_12073314,2,570,41016902,20251106073853,4177637,20251106074622,4177448,0,01,1,3710,449,N
20251106,M7731,41016902,20251106,41,41,08,41_12073314,2,570,41016902,20251106145458,4123056,20251106150630,4102447,2,01,1,3320,692,N
20251106,M7731,41016902,20251106,41,11,08,41_12083870,2,570,41016902,20251106082110,4177448,20251106091431,4111599,0,01,1,26060,3201,N
20251106,M7731,41016902,20251106,41,11,08,41_12088768,1,570,41016902,20251106080709,4177448,20251106084842,4116126,0,01,1,23140,2493,N
20251106,M7731,41016902,20251106,41,11,08,41_12107063,2,570,41016902,20251106133252,4106836,20251106140543,4116130,0,01,1,26590,1971,N
20251106,M7731,41016902,20251106,41,11,08,41_12143969,2,570,41016902,20251106144549,4177448,20251106151526,4111588,0,01,1,22120,1777,N
20251106,M7731,41016902,20251106,41,11,08,41_12182290,1,570,41016902,20251106181339,4106836,20251106190310,4111588,0,01,1,24330,2971,N
20251106,M7731,41016902,20251106,41,11,08,41_12192091,2,570,41016902,20251106075407,4106836,20251106083251,4111588,0,01,1,24330,2324,N
20251106,M7731,41016902,20251106,41,11,08,41_12195545,2,570,41016902,20251106051818,4110868,20251106055147,4111588,0,01,1,26980,2009,N
20251106,M7731,41016902,20251106,41,41,08,41_12220578,2,570,41016902,20251106214222,4123056,20251106214925,4102447,2,01,1,3320,423,N
20251106,M7731,41016902,20251106,41,11,08,41_1223253,2,570,41016902,20251106094446,4177510,20251106101855,4111588,0,01,1,29500,2049,N
20251106,M7731,41016902,20251106,41,41,08,41_12259800,2,570,41016902,20251107001412,4106837,20251107002505,4110934,1,01,1,4440,653,N
20251106,M7731,41016902,20251106,41,11,08,41_12274508,2,570,41016902,20251106210538,4177448,20251106213936,4116126,0,01,1,23140,2038,N
20251106,M7731,41016902,20251106,41,11,08,41_12276273,2,570,41016902,20251106090224,4177448,20251106092449,4111588,0,01,1,22120,1345,N
20251106,M7731,41016902,20251106,41,11,08,41_12276273,2,570,41016902,20251106210652,4177448,20251106213502,4111588,0,01,1,22120,1690,N
20251106,M7731,41016902,20251106,41,11,08,41_12284147,2,570,41016902,20251106101824,4110868,20251106105329,4109162,0,01,1,32030,2105,N
20251106,M7731,41016902,20251106,41,41,08,41_12309768,2,570,41016902,20251106080429,4123056,20251106082421,4107447,0,01,1,5480,1192,N
20251106,M7731,41016902,20251106,41,41,08,41_12309768,2,570,41016902,20251106171048,4107446,20251106172745,4177448,0,01,1,5750,1017,N
20251106,M7731,41016902,20251106,41,11,08,41_12319088,1,570,41016902,20251106175447,4177532,20251106182248,4111588,0,01,1,22980,1681,N
20251106,M7731,41016902,20251106,41,11,08,41_12354099,2,570,41016902,20251106160446,4177532,20251106163006,4111588,0,01,1,22980,1520,N
20251106,M7731,41016902,20251106,41,11,08,41_12354099,2,570,41016902,20251106170942,4177532,20251106173743,4111588,0,01,1,22980,1681,N
20251106,M7731,41016902,20251106,41,11,08,41_12363661,1,570,41016902,20251107001021,4177448,20251107003655,4111588,0,01,1,22120,1594,N
20251106,M7731,41016902,20251106,41,11,08,41_12372128,2,570,41016902,20251106083144,4110935,20251106093929,4111588,0,01,1,28710,4065,N
20251106,M7731,41016902,20251106,41,11,08,41_12377285,2,570,41016902,20251106145113,4177448,20251106151644,4111588,0,01,1,22120,1531,N
20251106,M7731,41016902,20251106,41,11,08,41_12410915,2,570,41016902,20251106174652,4177532,20251106181802,4111588,0,01,1,22980,1870,N
20251106,M7731,41016902,20251106,41,11,08,41_12420554,1,570,41016902,20251106164233,4177532,20251106174136,4116126,0,01,1,24000,3543,N
20251106,M7731,41016902,20251106,41,11,08,41_12435944,2,570,41016902,20251106175102,4177532,20251106185808,4116126,0,01,1,24000,4026,N
20251106,M7731,41016902,20251106,41,11,08,41_12508104,2,570,41016902,20251106180319,4177637,20251106191309,4109162,0,01,1,30880,4190,N
20251106,M7731,41016902,20251106,41,11,08,41_1255274,2,570,41016902,20251106154851,4106836,20251106162245,4116126,0,01,1,25350,2034,N
20251106,M7731,41016902,20251106,41,41,08,41_12558016,2,570,41016902,20251106055501,4110935,20251106060711,4106836,0,01,1,4380,730,N
20251106,M7731,41016902,20251106,41,41,08,41_12558016,2,570,41016902,20251106191150,4110935,20251106192040,4106836,0,01,1,4380,530,N
20251106,M7731,41016902,20251106,41,11,08,41_12617932,2,570,41016902,20251106072038,4177510,20251106075542,4111598,0,01,1,32790,2104,N
20251106,M7731,41016902,20251106,41,11,08,41_12617932,2,570,41016902,20251106132047,4177510,20251106135747,4111588,0,01,1,29500,2220,N
20251106,M7731,41016902,20251106,41,41,08,41_12625551,2,570,41016902,20251106082056,4107446,20251106084247,4177532,0,01,1,4890,1311,N
20251106,M7731,41016902,20251106,41,41,08,41_12625551,2,570,41016902,20251106171659,4177533,20251106173815,4107447,0,01,1,4900,1276,N
20251106,M7731,41016902,20251106,41,11,08,41_12646468,2,570,41016902,20251106071407,4110935,20251106074744,4111588,0,01,1,28710,2017,N
20251106,M7731,41016902,20251106,41,11,08,41_12649785,2,570,41016902,20251106114231,4177637,20251106121338,4111599,0,01,1,29770,1867,N
20251106,M7731,41016902,20251106,41,11,08,41_12665474,2,570,41016902,20251106184231,4106836,20251106191206,4111588,0,01,1,24330,1775,N
20251106,M7731,41016902,20251106,41,11,08,41_12685375,2,570,41016902,20251106114209,4177637,20251106121439,4111588,0,01,1,25830,1950,N
20251106,M7731,41016902,20251106,41,11,08,41_12699552,2,570,41016902,20251106082237,4106836,20251106085806,4116130,0,01,1,26590,2129,N
20251106,M7731,41016902,20251106,41,11,08,41_12702423,2,570,41016902,20251106144046,4177532,20251106150918,4111588,0,01,1,22980,1712,N
20251106,M7731,41016902,20251106,41,41,08,41_12703093,1,570,41016902,20251106123959,4123056,20251106130016,4107447,2,01,1,5480,1217,N
20251106,M7731,41016902,20251106,41,41,08,41_1271,2,570,41016902,20251106113018,4107446,20251106114108,4106836,0,01,1,3540,650,N
20251106,M7731,41016902,20251106,41,41,08,41_1271,2,570,41016902,20251106153852,4106837,20251106154832,4107447,0,01,1,3540,580,N
20251106,M7731,41016902,20251106,41,11,08,41_12758814,2,570,41016902,20251106154141,4177448,20251106160946,4116126,0,01,1,23140,1685,N
20251106,M7731,41016902,20251106,41,11,08,41_12765918,2,570,41016902,20251106091501,4177448,20251106093815,4111588,1,01,1,22120,1394,N
20251106,M7731,41016902,20251106,41,11,08,41_12774088,2,570,41016902,20251106171824,4177532,20251106173447,4111588,0,01,1,22980,983,N
20251106,M7731,41016902,20251106,41,41,08,41_12790505,2,570,41016902,20251106182512,4123056,20251106183601,4102447,0,01,1,3320,649,N
