opr_ymd,ride_ctpv_cd,goff_ctpv_cd,clcln_bzmn_id,vr_card_no,card_se_cd,clcln_bzmn_trfc_mns_cd,rte_id,ride_dt,ride_sttn_id,goff_dt,goff_sttn_id,trnf_cnt,users_type_cd,utztn_nope,utztn_dstnc,brdg_hr,msv_intrpl_yn,query_route_id,query_route_no,query_date,GTX_A_역,대상지역
20251016,41,11,08,41_10523214,1,533,41016025,20251016180848,4106859,20251016184050,4151586,0,01,1,14600,1922,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10524476,2,533,41016025,20251016071000,4111341,20251016073912,4151598,0,01,1,12120,1752,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10524476,2,533,41016025,20251016102905,4111341,20251016105609,4151598,0,01,3,12120,1624,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10526152,1,533,41016025,20251016060241,4106852,20251016070324,4111612,0,01,1,25420,3643,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10536546,1,533,41016025,20251016074327,4196170,20251016080219,4151586,0,01,4,7430,1132,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10538136,2,533,41016025,20251016170440,4106859,20251016173108,4111612,0,01,4,23560,1588,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10538136,2,533,41016025,20251016180848,4106859,20251016184050,4111612,0,01,2,23560,1922,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10542122,2,533,41016025,20251016050147,4106821,20251016054435,4111612,0,01,2,22890,2568,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10549298,2,533,41016025,20251016141650,4196170,20251016152109,4111614,0,01,1,17360,3859,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10555064,2,533,41016025,20251016210417,4106821,20251016215656,4111612,0,01,3,22890,3159,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10577222,1,533,41016025,20251016072321,4111002,20251016075241,4111612,0,01,4,28910,1760,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10579561,2,533,41016025,20251016104129,4111372,20251016104639,4151586,0,01,3,6480,310,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10579561,2,533,41016025,20251016104938,4111372,20251016105448,4151586,0,01,1,6480,310,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10580094,2,533,41016025,20251016084426,4110807,20251016091410,4151586,0,01,4,15990,1784,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_105844,2,533,41016025,20251016120817,4196171,20251016123017,4151598,0,01,1,10780,1320,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10584403,2,533,41016025,20251016110526,4178115,20251016112351,4151598,0,01,3,9880,1105,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10584751,2,533,41016025,20251016110526,4178115,20251016112351,4151598,0,01,1,9880,1105,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10596006,2,533,41016025,20251016110657,4178115,20251016112522,4151598,0,01,3,9880,1105,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10597784,2,533,41016025,20251016104129,4111372,20251016110213,4151598,0,01,1,10350,1244,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10605590,2,533,41016025,20251016075131,4196171,20251016085459,4108423,0,01,3,17260,3808,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10625198,1,533,41016025,20251016171637,4196170,20251016172925,4151586,0,01,1,7430,768,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10637167,2,533,41016025,20251016070849,4127137,20251016074741,4111612,0,01,4,26830,2332,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10647675,2,533,41016025,20251016073552,4111341,20251016081636,4108423,0,01,2,18600,2444,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10647675,2,533,41016025,20251016203902,4111341,20251016211543,4111612,0,01,4,17210,2201,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10655592,1,533,41016025,20251016152827,4106859,20251016160331,4151586,0,01,2,14600,2104,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10661846,1,533,41016025,20251016073316,4110807,20251016081153,4108486,0,01,2,27370,2317,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10661846,1,533,41016025,20251016174631,4110807,20251016181604,4108486,0,01,1,27370,1773,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10679082,2,533,41016025,20251016104845,4111341,20251016105950,4151586,0,01,2,8250,665,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10731888,2,533,41016025,20251016073207,4111341,20251016075920,4151598,0,01,4,12120,1633,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10740019,2,533,41016025,20251016094053,4106821,20251016101236,4151598,0,01,4,17800,1903,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10761827,2,533,41016025,20251016074458,4106821,20251016081707,4151586,0,01,4,13930,1929,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10761827,2,533,41016025,20251016181610,4106821,20251016184159,4151598,0,01,3,17800,1549,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10761827,2,533,41016025,20251016201819,4106821,20251016205028,4151586,0,01,3,13930,1929,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10766938,1,533,41016025,20251016170035,4111372,20251016173301,4151598,0,01,2,10350,1946,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10778016,1,533,41016025,20251016074635,4106859,20251016083040,4151598,0,01,3,18470,2645,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10797132,2,533,41016025,20251016050834,4110807,20251016054347,4111612,0,01,3,24950,2113,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10802933,2,533,41016025,20251016064900,4127137,20251016073341,4151586,0,01,4,17870,2681,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10803047,2,533,41016025,20251016043317,4106851,20251016050703,4111612,0,01,3,25940,2026,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_1081111,2,533,41016025,20251016075042,4111341,20251016082551,4111612,0,01,4,17210,2109,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10821353,2,533,41016025,20251016191314,4106852,20251016194126,4151598,0,01,4,20330,1692,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10825034,1,533,41016025,20251016044151,4196168,20251016052916,4111614,0,01,3,22900,2845,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10825034,1,533,41016025,20251016070625,4196168,20251016074854,4111614,0,01,1,22900,2549,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10833049,2,533,41016025,20251016103018,4196170,20251016110252,4111612,0,01,2,16390,1954,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_1083705,2,533,41016025,20251016092958,4127137,20251016100419,4111614,1,01,3,27800,2061,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10849364,1,533,41016025,20251016115322,4196170,20251016122222,4151598,0,01,3,11300,1740,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10867684,2,533,41016025,20251016054754,4110807,20251016064056,4111612,0,01,2,24950,3182,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10872291,1,533,41016025,20251016044151,4196168,20251016051815,4108423,0,01,4,23320,2184,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10876436,2,533,41016025,20251016170623,4111341,20251016173039,4151598,0,01,3,12120,1456,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10892299,2,533,41016025,20251016071844,4110807,20251016074253,4111614,0,01,4,25920,1449,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10894195,2,533,41016025,20251016174611,4127137,20251016183052,4151586,0,01,1,17870,2681,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10908995,2,533,41016025,20251016073533,4178115,20251016081316,4111612,0,01,3,14970,2263,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10910934,1,533,41016025,20251016061513,4111372,20251016070853,4111614,0,01,2,16410,3220,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10913775,2,533,41016025,20251016114124,4196168,20251016123350,4111612,0,01,3,21930,3146,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10918686,2,533,41016025,20251016070813,4110906,20251016074321,4108423,0,01,1,29720,2108,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10919874,2,533,41016025,20251016111352,4196168,20251016120600,4151586,0,01,2,12970,3128,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10930486,2,533,41016025,20251016054032,4127137,20251016062624,4151598,0,01,3,21740,2752,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10936260,2,533,41016025,20251016061631,4111341,20251016064521,4151598,0,01,3,12120,1730,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10936260,2,533,41016025,20251016081323,4111341,20251016083954,4151598,0,01,3,12120,1591,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10950721,2,533,41016025,20251016061708,4111341,20251016063705,4151586,0,01,3,8250,1197,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10954686,1,533,41016025,20251016070842,4110807,20251016075459,4151598,0,01,3,19860,2777,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10966855,1,533,41016025,20251016080840,4106821,20251016084348,4151586,1,01,4,13930,2108,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10973542,1,533,41016025,20251016061621,4111341,20251016070931,4111612,0,01,1,17210,3190,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10980482,2,533,41016025,20251016061713,4111372,20251016071053,4111612,0,01,1,15440,3220,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10981904,2,533,41016025,20251016094638,4196171,20251016102653,4111614,0,01,1,16840,2415,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10982371,2,533,41016025,20251016083713,4106851,20251016091112,4111612,0,01,2,25940,2039,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10986681,2,533,41016025,20251016081520,4196170,20251016083106,4151586,0,01,4,7430,946,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10991434,2,533,41016025,20251016072202,4196170,20251016081224,4111612,1,01,2,16390,3022,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10993445,1,533,41016025,20251016144358,4196170,20251016153553,4151598,0,01,4,11300,3115,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10994794,2,533,41016025,20251016070549,4110807,20251016075011,4151598,0,01,1,19860,2662,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10994794,2,533,41016025,20251016121726,4110807,20251016130743,4151598,0,01,3,19860,3017,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10997370,2,533,41016025,20251016074657,4196170,20251016082349,4111612,0,01,3,16390,2212,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_10998129,1,533,41016025,20251016075938,4111341,20251016082019,4151586,0,01,2,8250,1241,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_11004023,1,533,41016025,20251016091359,4106821,20251016100821,4111614,0,01,1,23860,3262,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_11008766,2,533,41016025,20251016080009,4196171,20251016081136,4151586,0,01,2,6910,687,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_11020735,2,533,41016025,20251016091257,4196170,20251016100029,4111612,0,01,1,16390,2852,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_11020735,2,533,41016025,20251016105026,4196170,20251016113038,4111612,0,01,2,16390,2412,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_11025011,2,533,41016025,20251016105125,4196170,20251016112615,4111614,0,01,2,17360,2090,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_11030910,2,533,41016025,20251016073117,4196170,20251016085900,4111614,0,01,1,17360,5263,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_11045773,2,533,41016025,20251016041152,4127137,20251016044849,4151598,1,01,1,21740,2217,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_11063156,2,533,41016025,20251016153458,4127137,20251016161038,4151586,0,01,3,17870,2140,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_11073672,2,533,41016025,20251016073117,4196170,20251016075833,4151598,0,01,3,11300,1636,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_11074520,2,533,41016025,20251016132635,4110807,20251016140008,4151598,0,01,2,19860,2013,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
20251016,41,11,08,41_11076243,2,533,41016025,20251016095319,4111341,20251016104741,4111612,0,01,4,17210,3262,N,41016025,1000,20251016,대곡역·킨텍스역,덕양구·일산서구
