query_date,query_route_id,query_route_no,ride_ctpv_cd,승차정류장ID,승차정류장명,goff_ctpv_cd,하차정류장ID,하차정류장명,opr_ymd,clcln_bzmn_id,vr_card_no,card_se_cd,clcln_bzmn_trfc_mns_cd,rte_id,ride_dt,goff_dt,trnf_cnt,users_type_cd,utztn_nope,utztn_dstnc,brdg_hr,msv_intrpl_yn,GTX_A_역,대상지역,ride_api_route_id,ride_api_route_no,ride_routeNm,ride_sttn_seq,ride_sttn_nm,ride_sttn_sd_cd,ride_sttn_sgg_cd,ride_sttn_emd_cd,ride_sttn_sd_nm,ride_sttn_sgg_nm,ride_sttn_emd_nm,ride_query_date,ride_query_route_no,goff_api_route_id,goff_api_route_no,goff_routeNm,goff_sttn_seq,goff_sttn_nm,goff_sttn_sd_cd,goff_sttn_sgg_cd,goff_sttn_emd_cd,goff_sttn_sd_nm,goff_sttn_sgg_nm,goff_sttn_emd_nm,goff_query_date,goff_query_route_no
20251016,41016025,1000,41,4111341,고양경찰서.토당청소년수련관(중),11,4111612,광화문역6번출구.광화문빌딩,20251016,08,41_10117349,2,533,41016025,20251016122903,20251016130827,0,01,4,17210,2364,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,12.0,고양경찰서.토당청소년수련관(중),41,41281,4128112300,경기도,고양시 덕양구,화정동,20251016,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20251016,1000
20251016,41016025,1000,41,4196171,행신동(중),11,4108423,숭례문,20251016,08,41_10122685,2,533,41016025,20251016050121,20251016053843,0,01,1,17260,2242,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,14.0,행신동(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20251016,1000,41016025,1000,대화동-대화동,29.0,숭례문,11,11140,1114011800,서울특별시,중구,남대문로5가,20251016,1000
20251016,41016025,1000,41,4196170,행신초등학교.더자인병원(중),11,4111614,신한은행본점,20251016,08,41_10132406,2,533,41016025,20251016080525,20251016084221,0,01,1,17360,2216,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,13.0,행신초등학교.더자인병원(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20251016,1000,41016025,1000,대화동-대화동,28.0,신한은행본점,11,11140,1114011400,서울특별시,중구,태평로2가,20251016,1000
20251016,41016025,1000,41,4111341,고양경찰서.토당청소년수련관(중),11,4151598,연세대앞(중),20251016,08,41_10132779,2,533,41016025,20251016103921,20251016110639,0,01,4,12120,1638,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,12.0,고양경찰서.토당청소년수련관(중),41,41281,4128112300,경기도,고양시 덕양구,화정동,20251016,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20251016,1000
20251016,41016025,1000,41,4106821,마두역(중),11,4151586,디지털미디어시티역(중),20251016,08,41_10141909,1,533,41016025,20251016191127,20251016194611,0,01,2,13930,2084,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,9.0,마두역(중),41,41285,4128510400,경기도,고양시 일산동구,장항동,20251016,1000,41016025,1000,대화동-대화동,19.0,디지털미디어시티역(중),11,11380,1138011000,서울특별시,은평구,증산동,20251016,1000
20251016,41016025,1000,41,4127137,대화역(중),11,4151598,연세대앞(중),20251016,08,41_10145085,2,533,41016025,20251016093035,20251016102507,0,01,2,21740,3272,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,4.0,대화역(중),41,41287,4128710400,경기도,고양시 일산서구,대화동,20251016,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20251016,1000
20251016,41016025,1000,41,4127137,대화역(중),11,4151598,연세대앞(중),20251016,08,41_10145085,2,533,41016025,20251016152837,20251016162807,0,01,1,21740,3570,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,4.0,대화역(중),41,41287,4128710400,경기도,고양시 일산서구,대화동,20251016,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20251016,1000
20251016,41016025,1000,41,4106821,마두역(중),11,4151598,연세대앞(중),20251016,08,41_10156054,2,533,41016025,20251016061149,20251016064659,0,01,2,17800,2110,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,9.0,마두역(중),41,41285,4128510400,경기도,고양시 일산동구,장항동,20251016,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20251016,1000
20251016,41016025,1000,41,4106859,일산동구청(중),11,4151598,연세대앞(중),20251016,08,41_10175885,2,533,41016025,20251016182021,20251016185652,0,01,4,18470,2191,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,8.0,일산동구청(중),41,41285,4128510400,경기도,고양시 일산동구,장항동,20251016,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20251016,1000
20251016,41016025,1000,41,4110807,강선마을(중),11,4111612,광화문역6번출구.광화문빌딩,20251016,08,41_10177162,1,533,41016025,20251016055329,20251016065803,0,01,1,24950,3874,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,7.0,강선마을(중),41,41287,4128710200,경기도,고양시 일산서구,주엽동,20251016,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20251016,1000
20251016,41016025,1000,41,4110807,강선마을(중),11,4111612,광화문역6번출구.광화문빌딩,20251016,08,41_10177162,1,533,41016025,20251016122517,20251016132606,0,01,4,24950,3649,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,7.0,강선마을(중),41,41287,4128710200,경기도,고양시 일산서구,주엽동,20251016,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20251016,1000
20251016,41016025,1000,41,4110807,강선마을(중),11,4111612,광화문역6번출구.광화문빌딩,20251016,08,41_10177162,1,533,41016025,20251016171337,20251016180931,0,01,2,24950,3354,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,7.0,강선마을(중),41,41287,4128710200,경기도,고양시 일산서구,주엽동,20251016,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20251016,1000
20251016,41016025,1000,41,4110807,강선마을(중),11,4111612,광화문역6번출구.광화문빌딩,20251016,08,41_10177162,1,533,41016025,20251016183726,20251016194231,0,01,3,24950,3905,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,7.0,강선마을(중),41,41287,4128710200,경기도,고양시 일산서구,주엽동,20251016,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20251016,1000
20251016,41016025,1000,41,4196171,행신동(중),11,4111614,신한은행본점,20251016,08,41_10178398,2,533,41016025,20251016050121,20251016053904,0,01,1,16840,2263,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,14.0,행신동(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20251016,1000,41016025,1000,대화동-대화동,28.0,신한은행본점,11,11140,1114011400,서울특별시,중구,태평로2가,20251016,1000
20251016,41016025,1000,41,4110807,강선마을(중),11,4108486,경찰청.동북아역사재단(중),20251016,08,41_10183517,2,533,41016025,20251016055942,20251016063934,0,01,3,27370,2392,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,7.0,강선마을(중),41,41287,4128710200,경기도,고양시 일산서구,주엽동,20251016,1000,41016025,1000,대화동-대화동,31.0,경찰청.동북아역사재단(중),11,11140,1114016900,서울특별시,중구,의주로1가,20251016,1000
20251016,41016025,1000,41,4106852,주엽역(중),11,4108486,경찰청.동북아역사재단(중),20251016,08,41_10183517,2,533,41016025,20251016224353,20251016231616,0,01,3,27840,1943,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,6.0,주엽역(중),41,41287,4128710200,경기도,고양시 일산서구,주엽동,20251016,1000,41016025,1000,대화동-대화동,31.0,경찰청.동북아역사재단(중),11,11140,1114016900,서울특별시,중구,의주로1가,20251016,1000
20251016,41016025,1000,41,4111372,소만마을(중),11,4111614,신한은행본점,20251016,08,41_10209100,2,533,41016025,20251016121901,20251016125226,0,01,3,16410,2005,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,15.0,소만마을(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20251016,1000,41016025,1000,대화동-대화동,28.0,신한은행본점,11,11140,1114011400,서울특별시,중구,태평로2가,20251016,1000
20251016,41016025,1000,41,4111372,소만마을(중),11,4151598,연세대앞(중),20251016,08,41_10209100,2,533,41016025,20251016150859,20251016154105,0,01,4,10350,1926,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,15.0,소만마을(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20251016,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20251016,1000
20251016,41016025,1000,41,4106852,주엽역(중),11,4111612,광화문역6번출구.광화문빌딩,20251016,08,41_10214784,1,533,41016025,20251016070308,20251016081437,0,01,4,25420,4289,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,6.0,주엽역(중),41,41287,4128710200,경기도,고양시 일산서구,주엽동,20251016,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20251016,1000
20251016,41016025,1000,41,4106852,주엽역(중),11,4111612,광화문역6번출구.광화문빌딩,20251016,08,41_10214784,1,533,41016025,20251016094422,20251016105327,0,01,3,25420,4145,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,6.0,주엽역(중),41,41287,4128710200,경기도,고양시 일산서구,주엽동,20251016,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20251016,1000
20251016,41016025,1000,41,4106852,주엽역(중),11,4111612,광화문역6번출구.광화문빌딩,20251016,08,41_10214784,1,533,41016025,20251016154257,20251016165426,0,01,3,25420,4289,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,6.0,주엽역(중),41,41287,4128710200,경기도,고양시 일산서구,주엽동,20251016,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20251016,1000
20251016,41016025,1000,41,4106852,주엽역(중),11,4111612,광화문역6번출구.광화문빌딩,20251016,08,41_1021483,1,533,41016025,20251016084246,20251016092227,0,01,4,25420,2381,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,6.0,주엽역(중),41,41287,4128710200,경기도,고양시 일산서구,주엽동,20251016,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20251016,1000
20251016,41016025,1000,41,4127137,대화역(중),11,4151598,연세대앞(중),20251016,08,41_10235942,2,533,41016025,20251016082946,20251016090511,0,01,1,21740,2125,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,4.0,대화역(중),41,41287,4128710400,경기도,고양시 일산서구,대화동,20251016,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20251016,1000
20251016,41016025,1000,41,4127137,대화역(중),11,4151598,연세대앞(중),20251016,08,41_10235942,2,533,41016025,20251016142826,20251016145940,0,01,1,21740,1874,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,4.0,대화역(중),41,41287,4128710400,경기도,고양시 일산서구,대화동,20251016,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20251016,1000
20251016,41016025,1000,41,4111372,소만마을(중),11,4111614,신한은행본점,20251016,08,41_10240692,1,533,41016025,20251016151029,20251016154450,0,01,2,16410,2061,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,15.0,소만마을(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20251016,1000,41016025,1000,대화동-대화동,28.0,신한은행본점,11,11140,1114011400,서울특별시,중구,태평로2가,20251016,1000
20251016,41016025,1000,41,4106821,마두역(중),11,4151598,연세대앞(중),20251016,08,41_10241161,2,533,41016025,20251016111948,20251016115321,0,01,2,17800,2013,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,9.0,마두역(중),41,41285,4128510400,경기도,고양시 일산동구,장항동,20251016,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20251016,1000
20251016,41016025,1000,41,4196171,행신동(중),11,4108486,경찰청.동북아역사재단(중),20251016,08,41_10245953,2,533,41016025,20251016072258,20251016080220,0,01,1,18290,2362,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,14.0,행신동(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20251016,1000,41016025,1000,대화동-대화동,31.0,경찰청.동북아역사재단(중),11,11140,1114016900,서울특별시,중구,의주로1가,20251016,1000
20251016,41016025,1000,41,4196170,행신초등학교.더자인병원(중),11,4151598,연세대앞(중),20251016,08,41_10246519,2,533,41016025,20251016120032,20251016122522,0,01,3,11300,1490,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,13.0,행신초등학교.더자인병원(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20251016,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20251016,1000
20251016,41016025,1000,41,4111372,소만마을(중),11,4151598,연세대앞(중),20251016,08,41_10246593,2,533,41016025,20251016194801,20251016202006,0,01,4,10350,1925,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,15.0,소만마을(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20251016,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20251016,1000
20251016,41016025,1000,41,4110909,현대파크아파트.양우아파트,11,4111612,광화문역6번출구.광화문빌딩,20251016,08,41_10277572,2,533,41016025,20251016062247,20251016065842,1,01,4,28670,2155,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,2.0,현대파크아파트.양우아파트,41,41287,4128710400,경기도,고양시 일산서구,대화동,20251016,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20251016,1000
20251016,41016025,1000,41,4110909,현대파크아파트.양우아파트,11,4151598,연세대앞(중),20251016,08,41_10294187,2,533,41016025,20251016042639,20251016045809,0,01,2,23580,1890,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,2.0,현대파크아파트.양우아파트,41,41287,4128710400,경기도,고양시 일산서구,대화동,20251016,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20251016,1000
20251016,41016025,1000,41,4196170,행신초등학교.더자인병원(중),11,4111612,광화문역6번출구.광화문빌딩,20251016,08,41_10300066,2,533,41016025,20251016180614,20251016185032,0,01,3,16390,2658,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,13.0,행신초등학교.더자인병원(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20251016,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20251016,1000
20251016,41016025,1000,41,4110865,백석동.요진와이시티(중),11,4151586,디지털미디어시티역(중),20251016,08,41_103074,2,533,41016025,20251016191104,20251016194833,0,01,2,12210,2249,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,11.0,백석동.요진와이시티(중),41,41285,4128510600,경기도,고양시 일산동구,백석동,20251016,1000,41016025,1000,대화동-대화동,19.0,디지털미디어시티역(중),11,11380,1138011000,서울특별시,은평구,증산동,20251016,1000
20251016,41016025,1000,41,4106821,마두역(중),11,4151598,연세대앞(중),20251016,08,41_10314656,2,533,41016025,20251016051809,20251016053227,0,01,4,17800,858,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,9.0,마두역(중),41,41285,4128510400,경기도,고양시 일산동구,장항동,20251016,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20251016,1000
20251016,41016025,1000,41,4196171,행신동(중),11,4111614,신한은행본점,20251016,08,41_10321540,2,533,41016025,20251016050710,20251016052144,0,01,2,16840,874,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,14.0,행신동(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20251016,1000,41016025,1000,대화동-대화동,28.0,신한은행본점,11,11140,1114011400,서울특별시,중구,태평로2가,20251016,1000
20251016,41016025,1000,41,4196170,행신초등학교.더자인병원(중),11,4111612,광화문역6번출구.광화문빌딩,20251016,08,41_10323231,2,533,41016025,20251016072045,20251016081128,1,01,3,16390,3043,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,13.0,행신초등학교.더자인병원(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20251016,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20251016,1000
20251016,41016025,1000,41,4196171,행신동(중),11,4151586,디지털미디어시티역(중),20251016,08,41_10345268,2,533,41016025,20251016050730,20251016051426,0,01,4,6910,416,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,14.0,행신동(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20251016,1000,41016025,1000,대화동-대화동,19.0,디지털미디어시티역(중),11,11380,1138011000,서울특별시,은평구,증산동,20251016,1000
20251016,41016025,1000,41,4196171,행신동(중),11,4151586,디지털미디어시티역(중),20251016,08,41_10345268,2,533,41016025,20251016080006,20251016080937,0,01,1,6910,571,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,14.0,행신동(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20251016,1000,41016025,1000,대화동-대화동,19.0,디지털미디어시티역(중),11,11380,1138011000,서울특별시,은평구,증산동,20251016,1000
20251016,41016025,1000,41,4106821,마두역(중),11,4151598,연세대앞(중),20251016,08,41_10359900,2,533,41016025,20251016154038,20251016160917,0,01,4,17800,1719,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,9.0,마두역(중),41,41285,4128510400,경기도,고양시 일산동구,장항동,20251016,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20251016,1000
20251016,41016025,1000,41,4196171,행신동(중),11,4111612,광화문역6번출구.광화문빌딩,20251016,08,41_10368991,2,533,41016025,20251016050758,20251016052232,0,01,2,15870,874,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,14.0,행신동(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20251016,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20251016,1000
20251016,41016025,1000,41,4106821,마두역(중),11,4151598,연세대앞(중),20251016,08,41_10376732,2,533,41016025,20251016051809,20251016053227,0,01,3,17800,858,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,9.0,마두역(중),41,41285,4128510400,경기도,고양시 일산동구,장항동,20251016,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20251016,1000
20251016,41016025,1000,41,4110807,강선마을(중),11,4111614,신한은행본점,20251016,08,41_10382941,2,533,41016025,20251016053248,20251016054706,0,01,3,25920,858,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,7.0,강선마을(중),41,41287,4128710200,경기도,고양시 일산서구,주엽동,20251016,1000,41016025,1000,대화동-대화동,28.0,신한은행본점,11,11140,1114011400,서울특별시,중구,태평로2가,20251016,1000
20251016,41016025,1000,41,4110807,강선마을(중),11,4111614,신한은행본점,20251016,08,41_10382941,2,533,41016025,20251016161508,20251016163933,0,01,4,25920,1465,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,7.0,강선마을(중),41,41287,4128710200,경기도,고양시 일산서구,주엽동,20251016,1000,41016025,1000,대화동-대화동,28.0,신한은행본점,11,11140,1114011400,서울특별시,중구,태평로2가,20251016,1000
20251016,41016025,1000,41,4196168,알미공원.일산동구보건소(중),11,4108423,숭례문,20251016,08,41_10416356,1,533,41016025,20251016070144,20251016071315,0,01,1,23320,691,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,10.0,알미공원.일산동구보건소(중),41,41285,4128510600,경기도,고양시 일산동구,백석동,20251016,1000,41016025,1000,대화동-대화동,29.0,숭례문,11,11140,1114011800,서울특별시,중구,남대문로5가,20251016,1000
20251016,41016025,1000,41,4178115,서정마을(중),11,4111612,광화문역6번출구.광화문빌딩,20251016,08,41_104192,1,533,41016025,20251016153512,20251016161317,0,01,1,14970,2285,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,16.0,서정마을(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20251016,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20251016,1000
