query_date,query_route_id,query_route_no,ride_ctpv_cd,승차정류장ID,승차정류장명,goff_ctpv_cd,하차정류장ID,하차정류장명,opr_ymd,clcln_bzmn_id,vr_card_no,card_se_cd,clcln_bzmn_trfc_mns_cd,rte_id,ride_dt,goff_dt,trnf_cnt,users_type_cd,utztn_nope,utztn_dstnc,brdg_hr,msv_intrpl_yn,GTX_A_역,대상지역,ride_api_route_id,ride_api_route_no,ride_routeNm,ride_sttn_seq,ride_sttn_nm,ride_sttn_sd_cd,ride_sttn_sgg_cd,ride_sttn_emd_cd,ride_sttn_sd_nm,ride_sttn_sgg_nm,ride_sttn_emd_nm,ride_query_date,ride_query_route_no,goff_api_route_id,goff_api_route_no,goff_routeNm,goff_sttn_seq,goff_sttn_nm,goff_sttn_sd_cd,goff_sttn_sgg_cd,goff_sttn_emd_cd,goff_sttn_sd_nm,goff_sttn_sgg_nm,goff_sttn_emd_nm,goff_query_date,goff_query_route_no
20241017,41016025,1000,41,4106859,일산동구청(중),11,4151586,디지털미디어시티역(중),20241017,08,41_10080616,1,533,41016025,20241017211706,20241017215521,0,01,3,14600,2295,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,8.0,일산동구청(중),41,41285,4128510400,경기도,고양시 일산동구,장항동,20241017,1000,41016025,1000,대화동-대화동,19.0,디지털미디어시티역(중),11,11380,1138011000,서울특별시,은평구,증산동,20241017,1000
20241017,41016025,1000,41,4196170,행신초등학교.더자인병원(중),11,4151598,연세대앞(중),20241017,08,41_10094935,2,533,41016025,20241017075158,20241017082447,0,01,4,11300,1969,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,13.0,행신초등학교.더자인병원(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20241017,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20241017,1000
20241017,41016025,1000,41,4111341,고양경찰서.토당청소년수련관(중),11,4151586,디지털미디어시티역(중),20241017,08,41_10100747,1,533,41016025,20241017053919,20241017055302,0,01,2,8250,823,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,12.0,고양경찰서.토당청소년수련관(중),41,41281,4128112300,경기도,고양시 덕양구,화정동,20241017,1000,41016025,1000,대화동-대화동,19.0,디지털미디어시티역(중),11,11380,1138011000,서울특별시,은평구,증산동,20241017,1000
20241017,41016025,1000,41,4111341,고양경찰서.토당청소년수련관(중),11,4151598,연세대앞(중),20241017,08,41_10109243,1,533,41016025,20241017071510,20241017074728,0,01,4,12120,1938,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,12.0,고양경찰서.토당청소년수련관(중),41,41281,4128112300,경기도,고양시 덕양구,화정동,20241017,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20241017,1000
20241017,41016025,1000,41,4111341,고양경찰서.토당청소년수련관(중),11,4111612,광화문역6번출구.광화문빌딩,20241017,08,41_10112336,1,533,41016025,20241017070937,20241017074700,0,01,3,17210,2243,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,12.0,고양경찰서.토당청소년수련관(중),41,41281,4128112300,경기도,고양시 덕양구,화정동,20241017,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20241017,1000
20241017,41016025,1000,41,4127137,대화역(중),11,4111614,신한은행본점,20241017,08,41_10126080,2,533,41016025,20241017062611,20241017065851,1,01,4,27800,1960,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,4.0,대화역(중),41,41287,4128710400,경기도,고양시 일산서구,대화동,20241017,1000,41016025,1000,대화동-대화동,28.0,신한은행본점,11,11140,1114011400,서울특별시,중구,태평로2가,20241017,1000
20241017,41016025,1000,41,4110807,강선마을(중),11,4151598,연세대앞(중),20241017,08,41_1013336,2,533,41016025,20241017141613,20241017150312,0,01,3,19860,2819,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,7.0,강선마을(중),41,41287,4128710200,경기도,고양시 일산서구,주엽동,20241017,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20241017,1000
20241017,41016025,1000,41,4178115,서정마을(중),11,4151586,디지털미디어시티역(중),20241017,08,41_10133790,2,533,41016025,20241017125624,20241017130111,0,01,2,6010,287,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,16.0,서정마을(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20241017,1000,41016025,1000,대화동-대화동,19.0,디지털미디어시티역(중),11,11380,1138011000,서울특별시,은평구,증산동,20241017,1000
20241017,41016025,1000,41,4196170,행신초등학교.더자인병원(중),11,4151598,연세대앞(중),20241017,08,41_10140490,2,533,41016025,20241017064806,20241017071822,0,01,3,11300,1816,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,13.0,행신초등학교.더자인병원(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20241017,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20241017,1000
20241017,41016025,1000,41,4111341,고양경찰서.토당청소년수련관(중),11,4108423,숭례문,20241017,08,41_10177509,2,533,41016025,20241017054404,20241017062022,0,01,1,18600,2178,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,12.0,고양경찰서.토당청소년수련관(중),41,41281,4128112300,경기도,고양시 덕양구,화정동,20241017,1000,41016025,1000,대화동-대화동,29.0,숭례문,11,11140,1114011800,서울특별시,중구,남대문로5가,20241017,1000
20241017,41016025,1000,41,4111341,고양경찰서.토당청소년수련관(중),11,4108423,숭례문,20241017,08,41_10177509,2,533,41016025,20241017071018,20241017074312,0,01,4,18600,1974,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,12.0,고양경찰서.토당청소년수련관(중),41,41281,4128112300,경기도,고양시 덕양구,화정동,20241017,1000,41016025,1000,대화동-대화동,29.0,숭례문,11,11140,1114011800,서울특별시,중구,남대문로5가,20241017,1000
20241017,41016025,1000,41,4110865,백석동.요진와이시티(중),11,4151586,디지털미디어시티역(중),20241017,08,41_10194201,2,533,41016025,20241017162134,20241017165135,0,01,3,12210,1801,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,11.0,백석동.요진와이시티(중),41,41285,4128510600,경기도,고양시 일산동구,백석동,20241017,1000,41016025,1000,대화동-대화동,19.0,디지털미디어시티역(중),11,11380,1138011000,서울특별시,은평구,증산동,20241017,1000
20241017,41016025,1000,41,4110807,강선마을(중),11,4151586,디지털미디어시티역(중),20241017,08,41_10201726,2,533,41016025,20241017132122,20241017142237,0,01,4,15990,3675,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,7.0,강선마을(중),41,41287,4128710200,경기도,고양시 일산서구,주엽동,20241017,1000,41016025,1000,대화동-대화동,19.0,디지털미디어시티역(중),11,11380,1138011000,서울특별시,은평구,증산동,20241017,1000
20241017,41016025,1000,41,4106851,문촌마을(중),11,4151598,연세대앞(중),20241017,08,41_10203226,2,533,41016025,20241017081026,20241017084618,0,01,4,20850,2152,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,5.0,문촌마을(중),41,41287,4128710200,경기도,고양시 일산서구,주엽동,20241017,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20241017,1000
20241017,41016025,1000,41,4127137,대화역(중),11,4111614,신한은행본점,20241017,08,41_10205705,2,533,41016025,20241017070452,20241017082311,1,01,1,27800,4699,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,4.0,대화역(중),41,41287,4128710400,경기도,고양시 일산서구,대화동,20241017,1000,41016025,1000,대화동-대화동,28.0,신한은행본점,11,11140,1114011400,서울특별시,중구,태평로2가,20241017,1000
20241017,41016025,1000,41,4106821,마두역(중),11,4111612,광화문역6번출구.광화문빌딩,20241017,08,41_10211254,2,533,41016025,20241017174807,20241017183223,0,01,2,22890,2656,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,9.0,마두역(중),41,41285,4128510400,경기도,고양시 일산동구,장항동,20241017,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20241017,1000
20241017,41016025,1000,41,4106821,마두역(중),11,4111612,광화문역6번출구.광화문빌딩,20241017,08,41_10211254,2,533,41016025,20241017200510,20241017205546,0,01,2,22890,3036,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,9.0,마두역(중),41,41285,4128510400,경기도,고양시 일산동구,장항동,20241017,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20241017,1000
20241017,41016025,1000,41,4178115,서정마을(중),11,4111612,광화문역6번출구.광화문빌딩,20241017,08,41_10215317,2,533,41016025,20241017081754,20241017085346,1,01,3,14970,2152,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,16.0,서정마을(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20241017,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20241017,1000
20241017,41016025,1000,41,4106859,일산동구청(중),11,4111612,광화문역6번출구.광화문빌딩,20241017,08,41_10228498,2,533,41016025,20241017074714,20241017083147,1,01,3,23560,2673,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,8.0,일산동구청(중),41,41285,4128510400,경기도,고양시 일산동구,장항동,20241017,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20241017,1000
20241017,41016025,1000,41,4196170,행신초등학교.더자인병원(중),11,4111614,신한은행본점,20241017,08,41_10228949,2,533,41016025,20241017062421,20241017071637,0,01,4,17360,3136,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,13.0,행신초등학교.더자인병원(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20241017,1000,41016025,1000,대화동-대화동,28.0,신한은행본점,11,11140,1114011400,서울특별시,중구,태평로2가,20241017,1000
20241017,41016025,1000,41,4196170,행신초등학교.더자인병원(중),11,4111614,신한은행본점,20241017,08,41_10228949,2,533,41016025,20241017095311,20241017104636,0,01,4,17360,3205,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,13.0,행신초등학교.더자인병원(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20241017,1000,41016025,1000,대화동-대화동,28.0,신한은행본점,11,11140,1114011400,서울특별시,중구,태평로2가,20241017,1000
20241017,41016025,1000,41,4106851,문촌마을(중),11,4108486,경찰청.동북아역사재단(중),20241017,08,41_1024479,2,533,41016025,20241017094053,20241017102904,0,01,3,28360,2891,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,5.0,문촌마을(중),41,41287,4128710200,경기도,고양시 일산서구,주엽동,20241017,1000,41016025,1000,대화동-대화동,31.0,경찰청.동북아역사재단(중),11,11140,1114016900,서울특별시,중구,의주로1가,20241017,1000
20241017,41016025,1000,41,4106851,문촌마을(중),11,4108486,경찰청.동북아역사재단(중),20241017,08,41_1024479,2,533,41016025,20241017103246,20241017111412,0,01,3,28360,2486,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,5.0,문촌마을(중),41,41287,4128710200,경기도,고양시 일산서구,주엽동,20241017,1000,41016025,1000,대화동-대화동,31.0,경찰청.동북아역사재단(중),11,11140,1114016900,서울특별시,중구,의주로1가,20241017,1000
20241017,41016025,1000,41,4196171,행신동(중),11,4151586,디지털미디어시티역(중),20241017,08,41_10253972,2,533,41016025,20241017100311,20241017101641,0,01,3,6910,810,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,14.0,행신동(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20241017,1000,41016025,1000,대화동-대화동,19.0,디지털미디어시티역(중),11,11380,1138011000,서울특별시,은평구,증산동,20241017,1000
20241017,41016025,1000,41,4196170,행신초등학교.더자인병원(중),11,4111612,광화문역6번출구.광화문빌딩,20241017,08,41_10254470,2,533,41016025,20241017073704,20241017082031,0,01,4,16390,2607,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,13.0,행신초등학교.더자인병원(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20241017,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20241017,1000
20241017,41016025,1000,41,4111372,소만마을(중),11,4111612,광화문역6번출구.광화문빌딩,20241017,08,41_10280093,2,533,41016025,20241017181431,20241017185019,1,01,4,15440,2148,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,15.0,소만마을(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20241017,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20241017,1000
20241017,41016025,1000,41,4106821,마두역(중),11,4111612,광화문역6번출구.광화문빌딩,20241017,08,41_10323086,1,533,41016025,20241017191339,20241017194412,0,01,4,22890,1833,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,9.0,마두역(중),41,41285,4128510400,경기도,고양시 일산동구,장항동,20241017,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20241017,1000
20241017,41016025,1000,41,4110906,송포파출소.송포농협,11,4111612,광화문역6번출구.광화문빌딩,20241017,08,41_10328258,2,533,41016025,20241017204408,20241017211446,0,01,3,28330,1838,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,3.0,송포파출소.송포농협,41,41287,4128710400,경기도,고양시 일산서구,대화동,20241017,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20241017,1000
20241017,41016025,1000,41,4110909,현대파크아파트.양우아파트,11,4111612,광화문역6번출구.광화문빌딩,20241017,08,41_1033272,2,533,41016025,20241017071209,20241017082413,0,01,1,28670,4324,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,2.0,현대파크아파트.양우아파트,41,41287,4128710400,경기도,고양시 일산서구,대화동,20241017,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20241017,1000
20241017,41016025,1000,41,4127137,대화역(중),11,4151598,연세대앞(중),20241017,08,41_10333516,1,533,41016025,20241017060002,20241017063329,0,01,3,21740,2007,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,4.0,대화역(중),41,41287,4128710400,경기도,고양시 일산서구,대화동,20241017,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20241017,1000
20241017,41016025,1000,41,4196170,행신초등학교.더자인병원(중),11,4108423,숭례문,20241017,08,41_10351217,2,533,41016025,20241017051129,20241017054941,0,01,2,17780,2292,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,13.0,행신초등학교.더자인병원(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20241017,1000,41016025,1000,대화동-대화동,29.0,숭례문,11,11140,1114011800,서울특별시,중구,남대문로5가,20241017,1000
20241017,41016025,1000,41,4196171,행신동(중),11,4151586,디지털미디어시티역(중),20241017,08,41_10352543,2,533,41016025,20241017075259,20241017080602,0,01,3,6910,783,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,14.0,행신동(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20241017,1000,41016025,1000,대화동-대화동,19.0,디지털미디어시티역(중),11,11380,1138011000,서울특별시,은평구,증산동,20241017,1000
20241017,41016025,1000,41,4196170,행신초등학교.더자인병원(중),11,4151598,연세대앞(중),20241017,08,41_10360159,2,533,41016025,20241017092327,20241017094749,0,01,3,11300,1462,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,13.0,행신초등학교.더자인병원(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20241017,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20241017,1000
20241017,41016025,1000,41,4110807,강선마을(중),11,4111612,광화문역6번출구.광화문빌딩,20241017,08,41_10421027,2,533,41016025,20241017200858,20241017205645,0,01,1,24950,2867,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,7.0,강선마을(중),41,41287,4128710200,경기도,고양시 일산서구,주엽동,20241017,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20241017,1000
20241017,41016025,1000,41,4196170,행신초등학교.더자인병원(중),11,4151598,연세대앞(중),20241017,08,41_10433853,2,533,41016025,20241017124721,20241017131200,0,01,3,11300,1479,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,13.0,행신초등학교.더자인병원(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20241017,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20241017,1000
20241017,41016025,1000,41,4196170,행신초등학교.더자인병원(중),11,4111614,신한은행본점,20241017,08,41_10440178,2,533,41016025,20241017074149,20241017082551,1,01,1,17360,2642,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,13.0,행신초등학교.더자인병원(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20241017,1000,41016025,1000,대화동-대화동,28.0,신한은행본점,11,11140,1114011400,서울특별시,중구,태평로2가,20241017,1000
20241017,41016025,1000,41,4110906,송포파출소.송포농협,11,4151598,연세대앞(중),20241017,08,41_10446453,2,533,41016025,20241017094906,20241017103534,0,01,1,23240,2788,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,3.0,송포파출소.송포농협,41,41287,4128710400,경기도,고양시 일산서구,대화동,20241017,1000,41016025,1000,대화동-대화동,22.0,연세대앞(중),11,11410,1141011600,서울특별시,서대문구,창천동,20241017,1000
20241017,41016025,1000,41,4111341,고양경찰서.토당청소년수련관(중),11,4111612,광화문역6번출구.광화문빌딩,20241017,08,41_10450244,2,533,41016025,20241017071928,20241017080523,0,01,3,17210,2755,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,12.0,고양경찰서.토당청소년수련관(중),41,41281,4128112300,경기도,고양시 덕양구,화정동,20241017,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20241017,1000
20241017,41016025,1000,41,4106851,문촌마을(중),11,4111612,광화문역6번출구.광화문빌딩,20241017,08,41_1046490,2,533,41016025,20241017092437,20241017101313,0,01,4,25940,2916,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,5.0,문촌마을(중),41,41287,4128710200,경기도,고양시 일산서구,주엽동,20241017,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20241017,1000
20241017,41016025,1000,41,4127137,대화역(중),11,4111614,신한은행본점,20241017,08,41_1047334,2,533,41016025,20241017164452,20241017173328,0,01,1,27800,2916,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,4.0,대화역(중),41,41287,4128710400,경기도,고양시 일산서구,대화동,20241017,1000,41016025,1000,대화동-대화동,28.0,신한은행본점,11,11140,1114011400,서울특별시,중구,태평로2가,20241017,1000
20241017,41016025,1000,41,4106852,주엽역(중),11,4111612,광화문역6번출구.광화문빌딩,20241017,08,41_10491902,2,533,41016025,20241017161907,20241017170405,0,01,3,25420,2698,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,6.0,주엽역(중),41,41287,4128710200,경기도,고양시 일산서구,주엽동,20241017,1000,41016025,1000,대화동-대화동,26.0,광화문역6번출구.광화문빌딩,11,11110,1111011900,서울특별시,종로구,세종로,20241017,1000
20241017,41016025,1000,41,4196170,행신초등학교.더자인병원(중),11,4108423,숭례문,20241017,08,41_10502937,1,533,41016025,20241017073709,20241017081414,0,01,3,17780,2225,N,대곡역·킨텍스역,덕양구·일산서구,41016025,1000,대화동-대화동,13.0,행신초등학교.더자인병원(중),41,41281,4128112800,경기도,고양시 덕양구,행신동,20241017,1000,41016025,1000,대화동-대화동,29.0,숭례문,11,11140,1114011800,서울특별시,중구,남대문로5가,20241017,1000
